No,Player,Age,Pos,G,GS,Wt,Ht,BirthDate,Yrs,AV,Team,Year
67.0,R Fortin,33,GC,16,16.0,297.0,77.0,2/26/1967,9,5,SDG,2000.0
82.0,T Gaylor,23,WR,14,2.0,195.0,75.0,11/3/1977,0,1,SDG,2000.0
66.0,K Gogan,36,GC,14,14.0,317.0,79.0,11/2/1964,13,4,SDG,2000.0
71.0,D Graham,27,GC,14,1.0,310.0,75.0,9/10/1973,1,1,SDG,2000.0
81.0,J Graham,31,WR,14,13.0,200.0,74.0,2/14/1969,9,7,SDG,2000.0
4.0,J Harbaugh,37,QB,7,5.0,215.0,75.0,12/23/1963,13,4,SDG,2000.0
37.0,R Harrison,28,DB,16,16.0,220.0,73.0,12/15/1972,6,7,SDG,2000.0
58.0,R Harvey,34,LB,8,0.0,235.0,73.0,9/11/1966,10,0,SDG,2000.0
29.0,A Hatcher,24,DB,4,0.0,212.0,72.0,7/15/1976,0,0,SDG,2000.0
83.0,S Heiden,24,TE,15,3.0,270.0,77.0,9/21/1976,1,0,SDG,2000.0
53.0,D Humphrey,24,LB,7,0.0,240.0,75.0,5/7/1976,0,1,SDG,2000.0
47.0,G Jackson,34,DB,2,1.0,217.0,73.0,8/20/1966,11,0,SDG,2000.0
64.0,K Jacox,25,GC,16,3.0,325.0,74.0,6/10/1975,2,2,SDG,2000.0
89.0,N Jacquet,25,WR,11,0.0,185.0,72.0,9/2/1975,3,0,SDG,2000.0
23.0,D Jenkins,27,DB,15,14.0,190.0,71.0,11/14/1973,4,4,SDG,2000.0
28.0,R Jenkins,23,RB,16,0.0,185.0,71.0,5/25/1977,0,1,SDG,2000.0
88.0,F Jones,26,TE,16,16.0,260.0,76.0,9/16/1974,3,6,SDG,2000.0
87.0,R Jones,29,WR,11,2.0,175.0,72.0,5/8/1971,5,2,SDG,2000.0
16.0,R Leaf,24,QB,11,9.0,245.0,77.0,5/15/1976,2,2,SDG,2000.0
26.0,D Lewis,32,DB,15,7.0,188.0,69.0,12/16/1968,9,3,SDG,2000.0
44.0,F McCrary,28,FB,15,12.0,247.0,72.0,9/19/1972,5,1,SDG,2000.0
77.0,D McIntosh,23,T,3,0.0,320.0,76.0,3/25/1977,0,0,SDG,2000.0
92.0,D Mickell,30,DE,16,16.0,285.0,76.0,8/3/1970,8,6,SDG,2000.0
98.0,M Mohring,26,DT,7,0.0,295.0,77.0,3/22/1974,3,0,SDG,2000.0
13.0,M Moreno,25,QB,6,2.0,205.0,73.0,9/5/1975,2,1,SDG,2000.0
70.0,V Parker,29,T,16,16.0,300.0,75.0,6/5/1971,6,6,SDG,2000.0
97.0,J Parrella,31,DT,16,16.0,300.0,75.0,11/22/1969,7,6,SDG,2000.0
31.0,J Perry,24,DB,1,0.0,200.0,72.0,8/1/1976,1,0,SDG,2000.0
72.0,M Pringley,24,DE,2,0.0,277.0,76.0,5/22/1976,1,0,SDG,2000.0
52.0,J Reeves,25,LB,9,0.0,236.0,75.0,2/23/1975,1,1,SDG,2000.0
86.0,M Ricks,26,TE,3,1.0,260.0,77.0,11/14/1974,2,0,SDG,2000.0
74.0,R Roundtree,25,GC,16,15.0,295.0,76.0,8/31/1975,2,6,SDG,2000.0
56.0,O Ruff,24,LB,16,14.0,250.0,75.0,9/28/1976,1,6,SDG,2000.0
25.0,R Rusk,28,DB,7,0.0,190.0,70.0,10/19/1972,4,1,SDG,2000.0
55.0,J Seau,31,LB,16,16.0,250.0,75.0,1/19/1969,10,13,SDG,2000.0
93.0,A Simpson,24,DT,7,0.0,310.0,74.0,12/7/1976,1,1,SDG,2000.0
91.0,N Smith,34,DE,10,0.0,270.0,76.0,4/10/1966,12,1,SDG,2000.0
94.0,S Taylor,25,LB,11,0.0,247.0,75.0,2/16/1975,0,1,SDG,2000.0
59.0,S Tovar,30,LB,16,0.0,246.0,75.0,4/25/1970,7,1,SDG,2000.0
21.0,S Turner,28,DB,16,2.0,190.0,70.0,2/26/1972,5,2,SDG,2000.0
76.0,J Williams,24,DT,16,16.0,348.0,75.0,4/28/1976,2,6,SDG,2000.0
86.0,P Batteaux,23,WR,5,0.0,195.0,72.0,4/18/1978,0,0,SDG,2001.0
42.0,R Beckett,24,DB,16,16.0,207.0,74.0,1/31/1977,1,6,SDG,2001.0
2.0,D Bennett,36,PK,16,0.0,235.0,77.0,1/9/1965,6,2,SDG,2001.0
50.0,D Binn,29,GC,16,0.0,228.0,75.0,2/6/1972,7,2,SDG,2001.0
9.0,D Brees,22,QB,1,0.0,209.0,72.0,1/15/1979,0,1,SDG,2001.0
96.0,L Carson,24,DT,16,13.0,305.0,74.0,2/11/1977,1,6,SDG,2001.0
30.0,R Carswell,23,DB,16,0.0,215.0,71.0,10/26/1978,0,1,SDG,2001.0
8.0,S Christie,34,PK,5,0.0,195.0,72.0,11/13/1967,11,1,SDG,2001.0
66.0,C Clayton,24,GC,1,0.0,285.0,75.0,8/31/1977,0,0,SDG,2001.0
27.0,T Cody,24,DB,14,11.0,180.0,69.0,10/6/1977,0,4,SDG,2001.0
80.0,C Conway,30,WR,16,16.0,196.0,73.0,1/13/1971,8,10,SDG,2001.0
90.0,A Dingle,24,DE,14,0.0,272.0,75.0,6/25/1977,1,1,SDG,2001.0
51.0,G Dixon,32,LB,16,15.0,250.0,75.0,6/20/1969,8,7,SDG,2001.0
85.0,T Dwight,26,WR,10,2.0,180.0,68.0,7/13/1975,3,5,SDG,2001.0
69.0,E Ellis,26,T,16,2.0,325.0,77.0,10/13/1975,4,2,SDG,2001.0
41.0,T Fletcher,28,RB,13,0.0,196.0,68.0,9/14/1973,6,2,SDG,2001.0
7.0,D Flutie,39,QB,16,16.0,180.0,70.0,10/23/1962,15,11,SDG,2001.0
95.0,A Fontenot,31,DE,16,2.0,287.0,76.0,9/17/1970,8,2,SDG,2001.0
82.0,T Gaylor,24,WR,7,3.0,195.0,75.0,11/3/1977,1,2,SDG,2001.0
71.0,D Graham,28,GC,16,16.0,310.0,75.0,9/10/1973,2,8,SDG,2001.0
81.0,J Graham,32,WR,14,11.0,200.0,74.0,2/14/1969,10,7,SDG,2001.0
40.0,D Harris,29,RB,16,0.0,253.0,72.0,9/18/1972,5,0,SDG,2001.0
22.0,L Harrison,24,DB,12,1.0,190.0,70.0,6/21/1977,1,1,SDG,2001.0
37.0,R Harrison,29,DB,14,14.0,220.0,73.0,12/15/1972,7,7,SDG,2001.0
83.0,S Heiden,25,TE,16,10.0,270.0,77.0,9/21/1976,2,0,SDG,2001.0
52.0,J Holecek,29,LB,11,0.0,240.0,74.0,5/7/1972,6,1,SDG,2001.0
53.0,D Humphrey,25,LB,11,0.0,240.0,75.0,5/7/1976,1,1,SDG,2001.0
64.0,K Jacox,26,GC,16,16.0,325.0,74.0,6/10/1975,3,8,SDG,2001.0
28.0,R Jenkins,24,RB,16,0.0,185.0,71.0,5/25/1977,1,2,SDG,2001.0
99.0,R Johnson,31,DE,16,16.0,272.0,75.0,6/1/1970,8,8,SDG,2001.0
88.0,F Jones,27,TE,14,9.0,260.0,76.0,9/16/1974,4,3,SDG,2001.0
87.0,R Jones,30,WR,9,0.0,175.0,72.0,5/8/1971,6,0,SDG,2001.0
61.0,M Keathley,23,GC,16,0.0,296.0,76.0,3/9/1978,0,1,SDG,2001.0
44.0,F McCrary,29,FB,16,12.0,247.0,72.0,9/19/1972,6,1,SDG,2001.0
77.0,D McIntosh,24,T,15,14.0,320.0,76.0,3/25/1977,1,7,SDG,2001.0
47.0,R McNeil,31,DB,16,16.0,210.0,74.0,10/4/1970,8,10,SDG,2001.0
24.0,G Milburn,30,RB,6,0.0,177.0,68.0,2/19/1971,8,0,SDG,2001.0
98.0,M Mohring,27,DT,9,0.0,295.0,77.0,3/22/1974,4,1,SDG,2001.0
25.0,A Molden,28,DB,6,3.0,190.0,70.0,8/4/1973,5,1,SDG,2001.0
57.0,Z Moreno,23,LB,16,0.0,235.0,74.0,10/10/1978,0,1,SDG,2001.0
70.0,V Parker,30,T,16,16.0,300.0,75.0,6/5/1971,7,8,SDG,2001.0
97.0,J Parrella,32,DT,16,16.0,300.0,75.0,11/22/1969,8,8,SDG,2001.0
31.0,J Perry,25,DB,14,3.0,200.0,72.0,8/1/1976,2,3,SDG,2001.0
93.0,C Polk,24,LB,6,0.0,262.0,74.0,2/22/1977,0,0,SDG,2001.0
5.0,W Richey,25,PK,16,0.0,205.0,75.0,5/19/1976,3,0,SDG,2001.0
59.0,S Rogers,31,LB,15,0.0,245.0,75.0,5/30/1970,7,1,SDG,2001.0
74.0,R Roundtree,26,GC,16,16.0,295.0,76.0,8/31/1975,3,8,SDG,2001.0
56.0,O Ruff,25,LB,16,14.0,250.0,75.0,9/28/1976,2,6,SDG,2001.0
33.0,D Sanchez,27,DB,12,2.0,190.0,70.0,8/7/1974,0,1,SDG,2001.0
55.0,J Seau,32,LB,16,16.0,250.0,75.0,1/19/1969,11,10,SDG,2001.0
94.0,M Tanuvasa,31,DE,2,0.0,270.0,74.0,11/6/1970,6,0,SDG,2001.0
21.0,L Tomlinson,22,RB,16,16.0,215.0,70.0,6/23/1979,0,10,SDG,2001.0
6.0,N Turner,23,WR,1,0.0,210.0,75.0,5/26/1978,0,0,SDG,2001.0
29.0,S Turner,29,DB,4,1.0,190.0,70.0,2/26/1972,6,0,SDG,2001.0
84.0,J Whitman,23,TE,4,1.0,245.0,76.0,8/5/1978,0,0,SDG,2001.0
75.0,M Wiley,27,DE,14,14.0,275.0,76.0,11/30/1974,4,12,SDG,2001.0
76.0,J Williams,25,DT,3,3.0,348.0,75.0,4/28/1976,3,1,SDG,2001.0
81.0,S Alexander,27,TE,14,14.0,250.0,76.0,11/7/1975,4,5,SDG,2002.0
60.0,J Ball,23,GC,16,13.0,301.0,74.0,3/21/1979,0,6,SDG,2002.0
42.0,R Beckett,25,DB,16,10.0,207.0,74.0,1/31/1977,2,4,SDG,2002.0
2.0,D Bennett,37,PK,16,0.0,235.0,77.0,1/9/1965,7,2,SDG,2002.0
50.0,D Binn,30,GC,16,0.0,228.0,75.0,2/6/1972,8,2,SDG,2002.0
9.0,D Brees,23,QB,16,16.0,209.0,72.0,1/15/1979,1,10,SDG,2002.0
82.0,R Caldwell,23,WR,16,2.0,210.0,72.0,3/28/1979,0,2,SDG,2002.0
96.0,L Carson,25,DT,16,7.0,305.0,74.0,2/11/1977,2,4,SDG,2002.0
30.0,R Carswell,24,DB,2,0.0,215.0,71.0,10/26/1978,1,0,SDG,2002.0
24.0,J Chatman,23,RB,10,0.0,215.0,68.0,9/22/1979,0,1,SDG,2002.0
8.0,S Christie,35,PK,16,0.0,195.0,72.0,11/13/1967,12,2,SDG,2002.0
27.0,T Cody,25,DB,4,0.0,180.0,69.0,10/6/1977,1,0,SDG,2002.0
80.0,C Conway,31,WR,13,13.0,196.0,73.0,1/13/1971,9,8,SDG,2002.0
93.0,C Demaree,22,DT,2,0.0,315.0,74.0,3/12/1980,0,0,SDG,2002.0
90.0,A Dingle,25,DE,16,3.0,272.0,75.0,6/25/1977,2,3,SDG,2002.0
85.0,T Dwight,27,WR,16,14.0,180.0,68.0,7/13/1975,4,6,SDG,2002.0
59.0,D Edwards,29,LB,16,16.0,227.0,74.0,4/6/1973,6,14,SDG,2002.0
69.0,E Ellis,27,T,15,3.0,325.0,77.0,10/13/1975,5,2,SDG,2002.0
92.0,J Fisk,30,DT,16,13.0,295.0,75.0,9/4/1972,7,6,SDG,2002.0
41.0,T Fletcher,29,RB,10,0.0,196.0,68.0,9/14/1973,7,1,SDG,2002.0
7.0,D Flutie,40,QB,1,0.0,180.0,70.0,10/23/1962,16,0,SDG,2002.0
71.0,T Fonoti,21,GC,15,14.0,349.0,76.0,11/26/1981,0,6,SDG,2002.0
36.0,V Fox,23,DB,16,3.0,200.0,70.0,10/9/1979,0,2,SDG,2002.0
63.0,K Garmon,26,GC,7,5.0,350.0,74.0,10/26/1976,1,2,SDG,2002.0
86.0,D Gilliam,25,WR,2,0.0,185.0,72.0,2/9/1977,0,0,SDG,2002.0
45.0,J Goodspeed,24,FB,12,0.0,247.0,73.0,2/22/1978,0,0,SDG,2002.0
62.0,B Hallen,27,GC,13,11.0,305.0,75.0,3/9/1975,4,5,SDG,2002.0
37.0,R Harrison,30,DB,13,13.0,220.0,73.0,12/15/1972,8,5,SDG,2002.0
32.0,K House,23,DB,1,0.0,185.0,72.0,1/9/1979,0,0,SDG,2002.0
23.0,Q Jammer,23,DB,14,4.0,204.0,72.0,6/19/1979,0,2,SDG,2002.0
28.0,R Jenkins,25,RB,13,0.0,185.0,71.0,5/25/1977,2,0,SDG,2002.0
99.0,R Johnson,32,DE,16,16.0,272.0,75.0,6/1/1970,9,8,SDG,2002.0
61.0,M Keathley,24,GC,12,2.0,296.0,76.0,3/9/1978,1,2,SDG,2002.0
51.0,B Leber,24,LB,16,14.0,244.0,75.0,12/7/1978,0,6,SDG,2002.0
35.0,K Lyle,30,DB,15,6.0,210.0,74.0,4/17/1972,8,3,SDG,2002.0
44.0,F McCrary,30,FB,16,16.0,247.0,72.0,9/19/1972,7,1,SDG,2002.0
77.0,D McIntosh,25,T,10,10.0,320.0,76.0,3/25/1977,2,4,SDG,2002.0
47.0,R McNeil,32,DB,15,15.0,210.0,74.0,10/4/1970,9,7,SDG,2002.0
25.0,A Molden,29,DB,16,16.0,190.0,70.0,8/4/1973,6,7,SDG,2002.0
57.0,Z Moreno,24,LB,16,3.0,235.0,74.0,10/10/1978,1,3,SDG,2002.0
83.0,J Norman,22,TE,11,1.0,236.0,74.0,7/27/1980,0,2,SDG,2002.0
88.0,E Parker,23,WR,9,2.0,180.0,72.0,4/14/1979,0,2,SDG,2002.0
70.0,V Parker,31,T,12,12.0,300.0,75.0,6/5/1971,8,5,SDG,2002.0
84.0,J Peelle,23,TE,15,2.0,251.0,76.0,3/15/1979,0,0,SDG,2002.0
52.0,C Polk,25,LB,15,0.0,262.0,74.0,2/22/1977,1,1,SDG,2002.0
91.0,S Price,32,DE,2,0.0,290.0,76.0,3/28/1970,9,0,SDG,2002.0
66.0,C Raymer,29,GC,3,3.0,300.0,75.0,3/3/1973,7,1,SDG,2002.0
5.0,W Richey,26,PK,12,0.0,205.0,75.0,5/19/1976,4,0,SDG,2002.0
56.0,O Ruff,26,LB,16,0.0,250.0,75.0,9/28/1976,3,1,SDG,2002.0
33.0,D Sanchez,28,DB,10,0.0,190.0,70.0,8/7/1974,1,1,SDG,2002.0
78.0,D Scott,24,DT,10,0.0,280.0,73.0,3/5/1978,0,1,SDG,2002.0
55.0,J Seau,33,LB,13,13.0,250.0,75.0,1/19/1969,12,8,SDG,2002.0
21.0,L Tomlinson,23,RB,16,16.0,215.0,70.0,6/23/1979,1,15,SDG,2002.0
17.0,J Tuthill,26,PK,1,0.0,250.0,74.0,3/25/1976,0,0,SDG,2002.0
87.0,T Vanover,28,WR,7,0.0,220.0,72.0,2/25/1974,7,0,SDG,2002.0
75.0,M Wiley,28,DE,14,14.0,275.0,76.0,11/30/1974,5,7,SDG,2002.0
76.0,J Williams,26,DT,12,10.0,348.0,75.0,4/28/1976,4,5,SDG,2002.0
79.0,S Williams,28,T,12,7.0,318.0,77.0,12/14/1974,3,3,SDG,2002.0
20.0,J Wilson,29,DB,5,0.0,190.0,71.0,7/17/1973,6,0,SDG,2002.0
80.0,S Alexander,28,TE,3,0.0,250.0,76.0,11/7/1975,5,0,SDG,2003.0
60.0,J Ball,24,GC,8,8.0,301.0,74.0,3/21/1979,1,4,SDG,2003.0
2.0,D Bennett,38,PK,16,0.0,235.0,77.0,1/9/1965,8,3,SDG,2003.0
50.0,D Binn,31,GC,16,0.0,228.0,75.0,2/6/1972,9,2,SDG,2003.0
64.0,P Bogle,24,GC,15,13.0,332.0,74.0,9/27/1979,0,6,SDG,2003.0
89.0,D Boston,25,WR,14,14.0,240.0,74.0,8/19/1978,4,9,SDG,2003.0
67.0,K Breedlove,23,GC,1,0.0,315.0,75.0,6/25/1980,0,0,SDG,2003.0
9.0,D Brees,24,QB,11,11.0,209.0,72.0,1/15/1979,2,6,SDG,2003.0
82.0,R Caldwell,24,WR,9,4.0,210.0,72.0,3/28/1979,1,1,SDG,2003.0
96.0,L Carson,26,DT,5,0.0,305.0,74.0,2/11/1977,3,0,SDG,2003.0
74.0,J Cesaire,23,DE,4,0.0,295.0,74.0,8/30/1980,0,0,SDG,2003.0
24.0,J Chatman,24,RB,16,0.0,215.0,68.0,9/22/1979,1,1,SDG,2003.0
8.0,S Christie,36,PK,16,0.0,195.0,72.0,11/13/1967,13,3,SDG,2003.0
27.0,T Cody,26,DB,1,0.0,180.0,69.0,10/6/1977,2,0,SDG,2003.0
54.0,S Cooper,24,LB,16,0.0,235.0,73.0,6/19/1979,0,1,SDG,2003.0
22.0,S Davis,23,DB,16,16.0,190.0,72.0,4/8/1980,0,5,SDG,2003.0
68.0,K Dielman,22,GC,6,0.0,320.0,76.0,2/3/1981,0,0,SDG,2003.0
90.0,A Dingle,26,DE,16,16.0,272.0,75.0,6/25/1977,3,6,SDG,2003.0
87.0,T Dwight,28,WR,9,3.0,180.0,68.0,7/13/1975,5,3,SDG,2003.0
59.0,D Edwards,30,LB,16,16.0,227.0,74.0,4/6/1973,7,6,SDG,2003.0
69.0,E Ellis,28,T,2,1.0,325.0,77.0,10/13/1975,6,1,SDG,2003.0
92.0,J Fisk,31,DT,16,16.0,295.0,75.0,9/4/1972,8,6,SDG,2003.0
29.0,D Florence,23,DB,16,0.0,200.0,72.0,12/19/1980,0,1,SDG,2003.0
7.0,D Flutie,41,QB,7,5.0,180.0,70.0,10/23/1962,17,5,SDG,2003.0
36.0,V Fox,24,DB,12,2.0,200.0,70.0,10/9/1979,1,1,SDG,2003.0
63.0,K Garmon,27,GC,16,16.0,350.0,74.0,10/26/1976,2,8,SDG,2003.0
85.0,A Gates,23,TE,15,11.0,255.0,76.0,6/18/1980,0,4,SDG,2003.0
10.0,D Gilliam,26,WR,5,1.0,185.0,72.0,2/9/1977,1,1,SDG,2003.0
62.0,B Hallen,28,GC,3,2.0,305.0,75.0,3/9/1975,5,1,SDG,2003.0
91.0,O Hand,23,DE,1,0.0,265.0,76.0,7/3/1980,0,0,SDG,2003.0
32.0,K House,24,DB,15,0.0,185.0,72.0,1/9/1979,1,1,SDG,2003.0
23.0,Q Jammer,24,DB,16,16.0,204.0,72.0,6/19/1979,1,6,SDG,2003.0
35.0,L Johnson,29,RB,14,0.0,222.0,72.0,7/13/1974,6,0,SDG,2003.0
99.0,R Johnson,33,DE,9,0.0,272.0,75.0,6/1/1970,10,1,SDG,2003.0
61.0,M Keathley,25,GC,8,2.0,296.0,76.0,3/9/1978,2,1,SDG,2003.0
48.0,T Kiel,23,DB,16,8.0,207.0,71.0,11/24/1980,0,3,SDG,2003.0
42.0,K Lassiter,34,DB,10,10.0,207.0,72.0,12/3/1969,8,3,SDG,2003.0
51.0,B Leber,25,LB,16,16.0,244.0,75.0,12/7/1978,1,5,SDG,2003.0
93.0,O Leverette,25,DE,7,0.0,278.0,78.0,5/31/1978,2,1,SDG,2003.0
86.0,G Mattos,22,WR,6,0.0,220.0,74.0,3/12/1981,0,0,SDG,2003.0
77.0,D McIntosh,26,T,13,13.0,320.0,76.0,3/25/1977,3,6,SDG,2003.0
57.0,Z Moreno,25,LB,16,12.0,235.0,74.0,10/10/1978,2,5,SDG,2003.0
41.0,L Neal,33,FB,16,15.0,255.0,71.0,12/27/1970,10,1,SDG,2003.0
83.0,J Norman,23,TE,7,1.0,236.0,74.0,7/27/1980,1,1,SDG,2003.0
34.0,T Okanlawon,24,DB,1,0.0,187.0,71.0,3/4/1979,0,0,SDG,2003.0
81.0,K Osgood,23,WR,16,2.0,220.0,77.0,5/20/1980,0,3,SDG,2003.0
79.0,S Page,27,GC,8,7.0,325.0,76.0,2/27/1976,4,3,SDG,2003.0
88.0,E Parker,24,WR,8,4.0,180.0,72.0,4/14/1979,1,3,SDG,2003.0
70.0,V Parker,32,T,3,3.0,300.0,75.0,6/5/1971,9,1,SDG,2003.0
84.0,J Peelle,24,TE,15,9.0,251.0,76.0,3/15/1979,1,1,SDG,2003.0
30.0,A Pinnock,23,FB,16,0.0,250.0,70.0,3/12/1980,0,0,SDG,2003.0
52.0,C Polk,26,LB,16,0.0,262.0,74.0,2/22/1977,2,1,SDG,2003.0
66.0,C Raymer,30,GC,15,8.0,300.0,75.0,3/3/1973,8,4,SDG,2003.0
11.0,M Ross,27,WR,6,0.0,221.0,74.0,1/13/1976,2,0,SDG,2003.0
95.0,J Salave'a,28,DT,9,1.0,295.0,75.0,3/23/1975,5,1,SDG,2003.0
5.0,M Scifres,23,PK,6,0.0,215.0,74.0,10/8/1980,0,0,SDG,2003.0
78.0,D Scott,25,DT,16,0.0,280.0,73.0,3/5/1978,1,1,SDG,2003.0
21.0,L Tomlinson,24,RB,16,16.0,215.0,70.0,6/23/1979,2,19,SDG,2003.0
72.0,C Buren,23,T,8,7.0,350.0,78.0,2/22/1980,0,3,SDG,2003.0
75.0,M Wiley,29,DE,16,16.0,275.0,76.0,11/30/1974,6,6,SDG,2003.0
56.0,M Wilhelm,22,LB,2,0.0,245.0,76.0,2/2/1981,0,0,SDG,2003.0
76.0,J Williams,27,DT,15,15.0,348.0,75.0,4/28/1976,5,5,SDG,2003.0
20.0,J Wilson,30,DB,16,16.0,190.0,71.0,7/17/1973,7,5,SDG,2003.0
96.0,D Ball,23,DE,6,0.0,255.0,77.0,1/4/1981,0,0,SDG,2004.0
60.0,J Ball,25,GC,3,2.0,301.0,74.0,3/21/1979,2,1,SDG,2004.0
50.0,D Binn,32,GC,16,0.0,228.0,75.0,2/6/1972,10,3,SDG,2004.0
65.0,D Brandt,27,GC,3,0.0,309.0,76.0,9/25/1977,3,0,SDG,2004.0
9.0,D Brees,25,QB,15,15.0,209.0,72.0,1/15/1979,3,17,SDG,2004.0
45.0,R Butler,23,DB,5,0.0,217.0,72.0,9/14/1981,0,0,SDG,2004.0
82.0,R Caldwell,25,WR,6,6.0,210.0,72.0,3/28/1979,2,5,SDG,2004.0
74.0,J Cesaire,24,DE,16,12.0,295.0,74.0,8/30/1980,1,5,SDG,2004.0
24.0,J Chatman,25,RB,15,0.0,215.0,68.0,9/22/1979,2,4,SDG,2004.0
54.0,S Cooper,25,LB,16,2.0,235.0,73.0,6/19/1979,1,2,SDG,2004.0
22.0,S Davis,24,DB,12,10.0,190.0,72.0,4/8/1980,1,4,SDG,2004.0
68.0,K Dielman,23,GC,15,0.0,320.0,76.0,2/3/1981,1,2,SDG,2004.0
90.0,A Dingle,27,DE,10,2.0,272.0,75.0,6/25/1977,4,2,SDG,2004.0
93.0,E Downing,26,DT,3,0.0,315.0,75.0,9/16/1978,3,0,SDG,2004.0
87.0,T Dwight,29,WR,12,0.0,180.0,68.0,7/13/1975,6,2,SDG,2004.0
59.0,D Edwards,31,LB,16,16.0,227.0,74.0,4/6/1973,8,13,SDG,2004.0
92.0,J Fisk,32,DT,15,1.0,295.0,75.0,9/4/1972,9,2,SDG,2004.0
25.0,J Fletcher,25,DB,16,0.0,187.0,69.0,8/28/1979,3,1,SDG,2004.0
29.0,D Florence,24,DB,13,5.0,200.0,72.0,12/19/1980,1,3,SDG,2004.0
13.0,M Floyd,23,WR,4,2.0,225.0,77.0,9/8/1981,0,1,SDG,2004.0
7.0,D Flutie,42,QB,2,1.0,180.0,70.0,10/23/1962,18,2,SDG,2004.0
53.0,S Foley,29,LB,16,16.0,265.0,76.0,9/11/1975,6,8,SDG,2004.0
77.0,T Fonoti,23,GC,16,16.0,349.0,76.0,11/26/1981,2,10,SDG,2004.0
85.0,A Gates,24,TE,15,15.0,255.0,76.0,6/18/1980,1,13,SDG,2004.0
58.0,R Godfrey,31,LB,15,15.0,245.0,74.0,4/6/1973,8,7,SDG,2004.0
79.0,M Goff,28,GC,16,16.0,311.0,77.0,1/6/1976,6,10,SDG,2004.0
62.0,B Hallen,29,GC,2,0.0,305.0,75.0,3/9/1975,6,0,SDG,2004.0
61.0,N Hardwick,23,GC,14,14.0,305.0,76.0,9/2/1981,0,9,SDG,2004.0
42.0,C Hart,27,DB,14,0.0,208.0,72.0,7/20/1977,1,1,SDG,2004.0
23.0,Q Jammer,25,DB,16,16.0,204.0,72.0,6/19/1979,2,6,SDG,2004.0
75.0,L Jordan,27,T,5,0.0,320.0,76.0,9/15/1977,3,1,SDG,2004.0
10.0,N Kaeding,22,PK,16,0.0,187.0,72.0,3/26/1982,0,3,SDG,2004.0
48.0,T Kiel,24,DB,16,16.0,207.0,71.0,11/24/1980,1,6,SDG,2004.0
89.0,R Krause,23,TE,2,1.0,256.0,75.0,6/16/1981,0,1,SDG,2004.0
38.0,G Layne,26,RB,2,0.0,250.0,71.0,10/9/1978,3,0,SDG,2004.0
51.0,B Leber,26,LB,16,16.0,244.0,75.0,12/7/1978,2,7,SDG,2004.0
86.0,K McCardell,34,WR,7,6.0,191.0,73.0,1/6/1970,12,5,SDG,2004.0
31.0,H Milligan,25,DB,14,0.0,200.0,74.0,11/3/1979,0,1,SDG,2004.0
57.0,Z Moreno,26,LB,9,0.0,235.0,74.0,10/10/1978,3,1,SDG,2004.0
41.0,L Neal,34,FB,16,10.0,255.0,71.0,12/27/1970,11,1,SDG,2004.0
72.0,R Oben,32,T,16,16.0,305.0,76.0,10/9/1972,8,10,SDG,2004.0
70.0,S Olivea,23,T,16,16.0,312.0,76.0,10/7/1981,0,10,SDG,2004.0
99.0,I Olshansky,22,DE,16,16.0,315.0,77.0,5/3/1982,0,7,SDG,2004.0
81.0,K Osgood,24,WR,16,7.0,220.0,77.0,5/20/1980,1,4,SDG,2004.0
88.0,E Parker,25,WR,15,13.0,180.0,72.0,4/14/1979,2,10,SDG,2004.0
84.0,J Peelle,25,TE,16,4.0,251.0,76.0,3/15/1979,2,1,SDG,2004.0
95.0,S Phillips,23,DE,16,0.0,255.0,75.0,5/13/1981,0,2,SDG,2004.0
34.0,A Pinnock,24,FB,1,0.0,250.0,70.0,3/12/1980,1,1,SDG,2004.0
27.0,J Pippens,24,DB,7,0.0,207.0,74.0,6/30/1980,0,1,SDG,2004.0
52.0,C Polk,27,LB,1,0.0,262.0,74.0,2/22/1977,3,0,SDG,2004.0
94.0,R Pollard,23,DE,1,0.0,270.0,74.0,6/28/1981,0,0,SDG,2004.0
17.0,P Rivers,23,QB,2,0.0,228.0,77.0,12/8/1981,0,0,SDG,2004.0
80.0,M Ross,28,WR,7,0.0,221.0,74.0,1/13/1976,3,0,SDG,2004.0
5.0,M Scifres,24,PK,16,0.0,215.0,74.0,10/8/1980,1,3,SDG,2004.0
78.0,D Scott,26,DT,14,2.0,280.0,73.0,3/5/1978,2,2,SDG,2004.0
83.0,B Shaw,29,WR,7,0.0,185.0,73.0,4/23/1975,5,0,SDG,2004.0
21.0,L Tomlinson,25,RB,15,15.0,215.0,70.0,6/23/1979,3,18,SDG,2004.0
33.0,M Turner,22,RB,14,1.0,244.0,70.0,2/13/1982,0,1,SDG,2004.0
71.0,C Buren,24,T,1,0.0,350.0,78.0,2/22/1980,1,0,SDG,2004.0
83.0,W Welker,23,WR,1,0.0,185.0,69.0,5/1/1981,0,0,SDG,2004.0
56.0,M Wilhelm,23,LB,7,0.0,245.0,76.0,2/2/1981,1,1,SDG,2004.0
76.0,J Williams,28,DT,15,15.0,348.0,75.0,4/28/1976,6,11,SDG,2004.0
20.0,J Wilson,31,DB,16,16.0,190.0,71.0,7/17/1973,8,6,SDG,2004.0
96.0,D Ball,24,DE,2,0.0,255.0,77.0,1/4/1981,1,0,SDG,2005.0
97.0,R Bingham,24,DT,1,0.0,303.0,75.0,6/6/1981,0,0,SDG,2005.0
