No,Player,Age,Pos,G,GS,Wt,Ht,BirthDate,Yrs,AV,Team,Year
48.0,D Forrest,22.0,S,8,0,200.0,72.0,5/22/1999,0,0.0,WAS,2021
29.0,K Fuller,26.0,DB,16,16,198.0,71.0,2/13/1995,5,5.0,WAS,2021
24.0,A Gibson,23.0,RB,16,14,220.0,74.0,6/23/1998,1,8.0,WAS,2021
19.0,G Gilbert,30.0,QB,1,1,230.0,76.0,7/1/1991,7,1.0,WAS,2021
4.0,T Heinicke,28.0,QB,16,15,210.0,73.0,3/15/1993,4,11.0,WAS,2021
55.0,C Holcomb,25.0,LB,16,16,240.0,73.0,7/30/1996,2,8.0,WAS,2021
13.0,A Humphries,28.0,WR,17,11,195.0,71.0,6/24/1993,6,3.0,WAS,2021
98.0,M Ioannidis,27.0,DT,16,6,310.0,75.0,1/11/1994,5,3.0,WAS,2021
60.0,K Ismael,23.0,OL,10,5,309.0,75.0,7/25/1998,1,2.0,WAS,2021
16.0,B Johnson,22.0,PK,3,0,185.0,73.0,3/5/1999,0,0.0,WAS,2021
36.0,D Johnson,26.0,DB,12,1,190.0,69.0,11/17/1995,3,1.0,WAS,2021
59.0,J Kunaszyk,25.0,LB,11,0,235.0,75.0,10/15/1996,2,1.0,WAS,2021
72.0,C Leno,30.0,T,17,17,302.0,75.0,10/9/1991,7,8.0,WAS,2021
78.0,C Lucas,30.0,T,15,7,327.0,80.0,7/18/1991,7,4.0,WAS,2021
51.0,D Mayo,28.0,LB,16,4,240.0,74.0,8/18/1993,6,3.0,WAS,2021
20.0,B McCain,28.0,DB,17,16,196.0,69.0,8/18/1993,6,6.0,WAS,2021
17.0,T McLaurin,26.0,WR,17,17,210.0,72.0,9/15/1995,2,9.0,WAS,2021
15.0,D Milne,22.0,WR,13,1,190.0,72.0,6/23/1999,0,1.0,WAS,2021
43.0,N Orchard,28.0,LB,2,0,251.0,75.0,1/5/1993,6,0.0,WAS,2021
32.0,J Patterson,22.0,RB,17,1,195.0,68.0,12/23/1999,0,2.0,WAS,2021
94.0,D Payne,24.0,DT,17,17,320.0,75.0,5/27/1997,3,7.0,WAS,2021
39.0,J Reaves,25.0,S,5,2,205.0,71.0,8/29/1996,3,1.0,WAS,2021
80.0,S Reyes,26.0,TE,11,1,260.0,77.0,10/19/1995,0,0.0,WAS,2021
34.0,D Roberts,31.0,DB,6,3,190.0,72.0,11/26/1990,5,1.0,WAS,2021
57.0,B Rotimi,26.0,DE,9,1,273.0,75.0,7/16/1995,0,1.0,WAS,2021
10.0,C Samuel,25.0,WR,5,1,195.0,71.0,8/11/1996,4,0.0,WAS,2021
75.0,B Scherff,30.0,GC,11,11,315.0,77.0,12/26/1991,6,6.0,WAS,2021
97.0,T Settle,24.0,DT,16,0,308.0,75.0,7/11/1997,3,1.0,WAS,2021
11.0,C Sims,25.0,WR,14,3,220.0,77.0,1/6/1996,3,2.0,WAS,2021
3.0,J Slye,25.0,PK,6,0,213.0,71.0,4/10/1996,2,2.0,WAS,2021
96.0,J Smith-Williams,24.0,DL,14,6,265.0,76.0,7/30/1997,1,3.0,WAS,2021
90.0,M Sweat,25.0,DE,10,10,262.0,78.0,9/4/1996,2,4.0,WAS,2021
58.0,S Toney,23.0,DE,10,1,238.0,74.0,1/7/1998,0,1.0,WAS,2021
95.0,C Toohill,25.0,LB,16,6,254.0,77.0,8/22/1996,1,3.0,WAS,2021
61.0,J Toth,27.0,GC,6,0,310.0,77.0,2/11/1994,3,0.0,WAS,2021
5.0,T Way,31.0,PK,16,0,220.0,73.0,4/18/1990,7,3.0,WAS,2021
35.0,J Williams,27.0,RB,5,0,217.0,72.0,2/2/1994,5,1.0,WAS,2021
22.0,D Everett,29.0,DB,14,0,203.0,72.0,2/22/1992,6,1.0,WAS,2021
23.0,W III,29.0,DB,12,12,189.0,72.0,10/27/1992,4,4.0,WAS,2021
47.0,K Hudson,24.0,LB,12,1,220.0,72.0,12/6/1997,1,1.0,WAS,2021
53.0,J Bostic,30.0,LB,4,4,245.0,73.0,5/5/1991,8,2.0,WAS,2021
26.0,L Collins,27.0,S,13,13,218.0,72.0,1/10/1994,6,5.0,WAS,2021
14.0,R Fitzpatrick,39.0,QB,1,1,221.0,74.0,11/24/1982,16,0.0,WAS,2021
69.0,T Larsen,30.0,GC,9,3,335.0,76.0,7/8/1991,5,2.0,WAS,2021
41.0,J McKissic,28.0,WR,11,3,195.0,70.0,8/15/1993,5,5.0,WAS,2021
35.0,T McTyer,26.0,DB,4,0,188.0,71.0,4/10/1995,4,0.0,WAS,2021
50.0,J Norris,28.0,LB,5,0,238.0,73.0,7/19/1993,5,0.0,WAS,2021
73.0,C Roullier,28.0,GC,8,8,312.0,76.0,8/23/1993,4,3.0,WAS,2021
71.0,W Schweitzer,28.0,T,11,5,300.0,76.0,9/11/1993,4,2.0,WAS,2021
83.0,R Seals-Jones,26.0,TE,13,6,243.0,77.0,3/15/1995,4,2.0,WAS,2021
25.0,B St-Juste,24.0,DB,9,3,200.0,75.0,9/8/1997,0,1.0,WAS,2021
82.0,L Thomas,30.0,TE,6,6,250.0,78.0,7/1/1991,7,2.0,WAS,2021
92.0,D Wise,25.0,DL,6,1,279.0,75.0,1/16/1996,0,1.0,WAS,2021
99.0,C Young,22.0,DL,9,9,264.0,77.0,4/14/1999,1,4.0,WAS,2021
