Name,Date_Injured,Date_Recovered,Team,Year,Injury_Category,Age,Pos,Wt,Ht,BirthDate,Days_Missed
J Gervase,2020-11-18,2020-11-28,RAM,2020,Quadricep/Thigh,9193.0,DB,212.0,73.0,1995-09-18,10.0
J Herron,2020-10-31,2020-11-28,NWE,2020,Ankle,9105.0,OL,305.0,77.0,1995-11-27,28.0
B Kern,2020-11-07,2020-11-28,OTI,2020,Wrist,12682.0,PK,214.0,74.0,1986-02-17,21.0
D Long,2020-11-16,2020-11-28,OTI,2020,Covid/Illness,8801.0,LB,227.0,71.0,1996-10-12,12.0
T Smith,2020-11-07,2020-11-28,OTI,2020,Shoulder,10050.0,DB,195.0,72.0,1993-05-03,21.0
M Ioannidis,2020-11-17,2020-11-28,WAS,2020,Covid/Illness,9807.0,DT,310.0,75.0,1994-01-11,11.0
X McKinney,2020-09-06,2020-11-28,NYG,2020,Foot,7699.0,S,201.0,72.0,1999-08-09,83.0
G Gano,2020-11-17,2020-11-28,NYG,2020,Covid/Illness,12276.0,PK,202.0,74.0,1987-04-09,11.0
J Wilson,2020-10-31,2020-11-28,SFO,2020,Ankle,9116.0,RB,194.0,72.0,1995-11-16,28.0
J Walker,2020-11-19,2020-11-28,SFO,2020,Covid/Illness,10205.0,LB,236.0,74.0,1992-12-11,9.0
R Mostert,2020-10-24,2020-11-28,SFO,2020,Ankle,10425.0,RB,205.0,70.0,1992-04-09,35.0
R Sherman,2020-09-16,2020-11-28,SFO,2020,Calf,11858.0,DB,195.0,75.0,1988-03-30,73.0
A Tate,2020-11-25,2020-11-28,CIN,2020,Covid/Illness,8696.0,WR,228.0,77.0,1997-02-03,3.0
B Finney,2020-11-25,2020-11-28,CIN,2020,Covid/Illness,10623.0,GC,318.0,76.0,1991-10-26,3.0
T Williams,2020-11-20,2020-11-28,SFO,2020,Covid/Illness,11812.0,T,320.0,77.0,1988-07-19,8.0
J Cichy,2020-10-12,2020-11-28,TAM,2020,Hamstring,9292.0,LB,238.0,74.0,1995-05-05,47.0
Z Allen,2020-10-27,2020-11-28,CRD,2020,Ankle,8469.0,DL,281.0,76.0,1997-08-20,32.0
A Ekeler,2020-10-09,2020-11-28,SDG,2020,Hamstring,9277.0,RB,200.0,70.0,1995-05-17,50.0
A Dulin,2020-11-07,2020-11-28,CLT,2020,Knee,8577.0,WR,215.0,73.0,1997-05-15,21.0
K Dotson,2020-11-14,2020-11-30,PIT,2020,Covid/Illness,8823.0,OL,321.0,76.0,1996-09-18,16.0
I Buggs,2020-11-27,2020-11-30,PIT,2020,Covid/Illness,8861.0,DL,295.0,75.0,1996-08-24,3.0
T Phillips,2020-11-03,2020-11-30,RAV,2020,Covid/Illness,8679.0,OL,344.0,77.0,1997-01-29,27.0
J Ferguson,2020-11-28,2020-11-30,RAV,2020,Covid/Illness,9116.0,DE,275.0,77.0,1995-12-14,2.0
D Fluker,2020-11-28,2020-11-30,RAV,2020,Covid/Illness,10853.0,T,342.0,77.0,1991-03-13,2.0
C McLaughlin,2020-11-24,2020-11-30,JAX,2020,Covid/Illness,8995.0,PK,180.0,72.0,1996-04-09,6.0
G Avery,2020-10-30,2020-11-30,PHI,2020,Not Specified,9319.0,LB,250.0,72.0,1995-04-26,31.0
J Mickens,2020-11-14,2020-11-30,TAM,2020,Covid/Illness,9704.0,WR,170.0,71.0,1994-04-21,16.0
A Janovich,2020-11-16,2020-11-30,CLE,2020,Covid/Illness,10039.0,FB,238.0,73.0,1993-05-23,14.0
D Pettis,2020-11-20,2020-12-01,NYG,2020,Covid/Illness,9160.0,WR,195.0,73.0,1995-10-23,11.0
K Smith,2020-11-20,2020-12-01,NYG,2020,Covid/Illness,8611.0,TE,249.0,77.0,1997-04-24,11.0
M Peart,2020-11-20,2020-12-01,NYG,2020,Covid/Illness,8563.0,OL,318.0,79.0,1997-06-11,11.0
B Williams,2020-11-23,2020-12-01,RAV,2020,Covid/Illness,11598.0,DT,336.0,73.0,1989-02-21,8.0
K Dotson,2020-11-30,2020-12-01,PIT,2020,Covid/Illness,8839.0,OL,321.0,76.0,1996-09-18,1.0
T Young,2020-11-28,2020-12-01,RAV,2020,Covid/Illness,9756.0,DB,185.0,69.0,1994-03-14,3.0
T McSorley,2020-11-20,2020-12-01,RAV,2020,Covid/Illness,9221.0,QB,202.0,72.0,1995-08-23,11.0
K Dorsey,2020-11-28,2020-12-01,RAV,2020,Covid/Illness,8278.0,DB,170.0,69.0,1998-03-31,3.0
L Treadwell,2020-11-17,2020-12-01,ATL,2020,Quadricep/Thigh,9288.0,WR,215.0,74.0,1995-06-14,14.0
R Lawrence,2020-10-17,2020-12-01,CRD,2020,Calf,8087.0,DL,308.0,74.0,1998-08-27,45.0
M Garrett,2020-11-20,2020-12-01,CLE,2020,Covid/Illness,9093.0,DE,272.0,76.0,1995-12-29,11.0
D Lock,2020-11-28,2020-12-01,DEN,2020,Covid/Illness,8784.0,QB,228.0,76.0,1996-11-10,3.0
B Rypien,2020-11-28,2020-12-01,DEN,2020,Covid/Illness,8908.0,QB,202.0,74.0,1996-07-09,3.0
W Palmore,2020-11-13,2020-12-01,DAL,2020,Quadricep/Thigh,8862.0,DL,320.0,76.0,1996-08-09,18.0
H Bryant,2020-10-16,2020-12-02,DET,2020,Concussion,8093.0,TE,239.0,74.0,1998-08-20,47.0
A Thielen,2020-11-23,2020-12-02,MIN,2020,Covid/Illness,11051.0,WR,200.0,74.0,1990-08-22,9.0
J Leake,2020-11-23,2020-12-02,WAS,2020,Quadricep/Thigh,8150.0,RB,206.0,72.0,1998-08-01,9.0
L Joyner,2020-11-22,2020-12-02,RAI,2020,Covid/Illness,10953.0,DB,185.0,68.0,1990-11-27,10.0
J Taylor,2020-11-28,2020-12-02,CLT,2020,Covid/Illness,7984.0,RB,226.0,70.0,1999-01-19,4.0
K Barnes,2020-11-06,2020-12-02,GNB,2020,Covid/Illness,8254.0,LB,229.0,74.0,1998-04-02,26.0
T Riddick,2020-11-21,2020-12-02,RAI,2020,Covid/Illness,10794.0,RB,201.0,69.0,1991-05-04,11.0
T Brown,2020-11-05,2020-12-02,RAI,2020,Covid/Illness,10068.0,T,380.0,80.0,1993-04-13,27.0
J Willis,2020-11-23,2020-12-02,SFO,2020,Covid/Illness,9337.0,DE,270.0,76.0,1995-05-02,9.0
J Arcega-Whiteside,2020-11-19,2020-12-02,PHI,2020,Covid/Illness,8724.0,WR,225.0,74.0,1996-12-31,13.0
B Aiyuk,2020-11-20,2020-12-02,SFO,2020,Covid/Illness,8284.0,WR,200.0,72.0,1998-03-17,12.0
D Jones,2020-11-23,2020-12-02,SFO,2020,Covid/Illness,9440.0,DT,305.0,72.0,1995-01-19,9.0
Z Ertz,2020-10-22,2020-12-02,PHI,2020,Ankle,10939.0,TE,250.0,77.0,1990-11-10,41.0
F Akinmoladun,2020-11-18,2020-12-02,CIN,2020,Quadricep/Thigh,9047.0,DE,284.0,75.0,1996-02-11,14.0
S Harris,2020-11-04,2020-12-02,DEN,2020,Covid/Illness,10678.0,DE,290.0,74.0,1991-08-11,28.0
T Sherfield,2020-11-27,2020-12-02,CRD,2020,Covid/Illness,9041.0,WR,219.0,73.0,1996-02-26,5.0
D Autry,2020-11-20,2020-12-03,CLT,2020,Covid/Illness,11086.0,DE,285.0,77.0,1990-07-15,13.0
D Helm,2020-11-20,2020-12-03,SFO,2020,Quadricep/Thigh,9346.0,TE,248.0,76.0,1995-04-20,13.0
D Burnett,2020-11-19,2020-12-03,PHI,2020,Quadricep/Thigh,8447.0,WR,186.0,72.0,1997-10-04,14.0
D Thompson,2020-11-24,2020-12-03,CRD,2020,Covid/Illness,8687.0,S,195.0,73.0,1997-02-11,9.0
D Buckner,2020-11-25,2020-12-04,CLT,2020,Covid/Illness,9750.0,DT,295.0,79.0,1994-03-17,9.0
P McPhee,2020-11-24,2020-12-04,RAV,2020,Covid/Illness,11665.0,DL,265.0,75.0,1988-12-17,10.0
P Mekari,2020-11-25,2020-12-04,RAV,2020,Covid/Illness,8505.0,GC,308.0,76.0,1997-08-13,9.0
M Skura,2020-11-25,2020-12-04,RAV,2020,Covid/Illness,10143.0,GC,305.0,75.0,1993-02-17,9.0
J Dobbins,2020-11-23,2020-12-04,RAV,2020,Covid/Illness,8012.0,RB,214.0,70.0,1998-12-17,11.0
S Takitaki,2020-11-25,2020-12-04,CLE,2020,Covid/Illness,9302.0,LB,238.0,73.0,1995-06-08,9.0
J Jackson,2020-11-24,2020-12-04,CLE,2020,Covid/Illness,8740.0,DE,278.0,76.0,1996-12-20,10.0
O Okoronkwo,2020-10-20,2020-12-05,RAM,2020,Not Specified,9311.0,DE,253.0,73.0,1995-04-24,46.0
C Campbell,2020-11-25,2020-12-05,RAV,2020,Covid/Illness,12504.0,DE,300.0,80.0,1986-09-01,10.0
J Ward,2020-11-26,2020-12-05,RAV,2020,Covid/Illness,9696.0,DE,287.0,77.0,1994-05-11,9.0
M Ingram,2020-11-23,2020-12-05,RAV,2020,Covid/Illness,11295.0,RB,215.0,69.0,1989-12-21,12.0
S Rankins,2020-11-06,2020-12-05,NOR,2020,Knee,9715.0,DT,305.0,74.0,1994-04-02,29.0
D Johnson,2020-11-14,2020-12-05,HTX,2020,Concussion,10561.0,RB,224.0,73.0,1991-12-16,21.0
D Johnson,2020-11-14,2020-12-05,HTX,2020,Concussion,9914.0,RB,210.0,69.0,1993-09-23,21.0
K Emanuel,2020-11-09,2020-12-05,HTX,2020,Concussion,10678.0,LB,250.0,75.0,1991-08-16,26.0
C Hogan,2020-10-13,2020-12-05,NYJ,2020,Ankle,12043.0,WR,210.0,73.0,1987-10-24,53.0
S Tuitt,2020-11-27,2020-12-05,PIT,2020,Covid/Illness,10050.0,DT,303.0,78.0,1993-05-23,8.0
D Keene,2020-11-10,2020-12-05,NWE,2020,Knee,7881.0,TE,251.0,76.0,1999-04-14,25.0
A Beck,2020-10-31,2020-12-05,DEN,2020,Hamstring,8935.0,TE,255.0,75.0,1996-05-15,35.0
S Quarterman,2020-11-07,2020-12-05,JAX,2020,Knee,8411.0,LB,234.0,72.0,1997-10-28,28.0
D Roberts,2020-11-07,2020-12-05,DET,2020,Groin,10939.0,DB,190.0,72.0,1990-11-26,28.0
V Vea,2020-11-28,2020-12-05,TAM,2020,Covid/Illness,9428.0,DT,347.0,76.0,1995-02-05,7.0
J Jones,2020-11-14,2020-12-05,CRD,2020,Pectoral/Chest,8546.0,OL,319.0,79.0,1997-06-22,21.0
L Fotu,2020-11-14,2020-12-05,CRD,2020,Ankle,8119.0,DL,330.0,77.0,1998-08-23,21.0
A Bilal,2020-09-26,2020-12-05,SDG,2020,Calf,8568.0,LB,227.0,74.0,1997-04-12,70.0
M Gaskin,2020-11-05,2020-12-05,MIA,2020,Knee,8664.0,RB,194.0,70.0,1997-02-15,30.0
D Evans,2020-10-15,2020-12-07,OTI,2020,Hamstring,8134.0,RB,200.0,71.0,1998-07-09,53.0
J Hawkins,2020-11-27,2020-12-07,PIT,2020,Covid/Illness,9904.0,T,305.0,78.0,1993-10-16,10.0
P Ricard,2020-11-27,2020-12-07,RAV,2020,Covid/Illness,9681.0,FB,311.0,75.0,1994-05-27,10.0
M Cox,2020-11-27,2020-12-07,RAV,2020,Covid/Illness,12634.0,GC,233.0,76.0,1986-04-26,10.0
J Madubuike,2020-11-27,2020-12-07,RAV,2020,Covid/Illness,8411.0,DL,293.0,75.0,1997-11-17,10.0
L Jackson,2020-11-27,2020-12-07,NYJ,2020,Covid/Illness,8264.0,DB,215.0,75.0,1998-04-13,10.0
M Milano,2020-11-07,2020-12-07,BUF,2020,Pectoral/Chest,9599.0,LB,223.0,72.0,1994-07-28,30.0
H Hill,2020-11-10,2020-12-08,MIN,2020,Foot,8628.0,DB,196.0,74.0,1997-03-28,28.0
L Fitzgerald,2020-11-26,2020-12-08,CRD,2020,Covid/Illness,13602.0,WR,218.0,75.0,1983-08-31,12.0
A Averett,2020-10-22,2020-12-08,RAV,2020,Shoulder,9458.0,DB,178.0,71.0,1994-11-30,47.0
P Gustin,2020-11-26,2020-12-08,CLE,2020,Covid/Illness,8692.0,LB,260.0,77.0,1997-02-08,12.0
M Andrews,2020-11-29,2020-12-09,RAV,2020,Covid/Illness,9216.0,TE,256.0,77.0,1995-09-06,10.0
M Judon,2020-11-29,2020-12-09,RAV,2020,Covid/Illness,10333.0,DE,275.0,75.0,1992-08-15,10.0
W Holden,2020-11-28,2020-12-09,RAV,2020,Quadricep/Thigh,9937.0,T,312.0,79.0,1993-09-14,11.0
T Armstead,2020-11-28,2020-12-09,NOR,2020,Covid/Illness,10721.0,T,304.0,77.0,1991-07-23,11.0
J Conner,2020-11-28,2020-12-09,PIT,2020,Covid/Illness,9339.0,RB,233.0,73.0,1995-05-05,11.0
B Scarlett,2020-11-09,2020-12-09,HTX,2020,Forearm,9963.0,LB,263.0,76.0,1993-07-31,30.0
K White,2020-11-21,2020-12-09,SDG,2020,Covid/Illness,9008.0,S,216.0,74.0,1996-03-24,18.0
D Kelly,2020-11-29,2020-12-09,NOR,2020,Covid/Illness,9230.0,T,320.0,77.0,1995-08-23,10.0
G Little,2020-12-07,2020-12-09,CAR,2020,Covid/Illness,8434.0,OL,310.0,77.0,1997-11-04,2.0
L Humphrey,2020-09-30,2020-12-09,NOR,2020,Quadricep/Thigh,8200.0,WR,225.0,76.0,1998-04-19,70.0
D Bond,2020-10-09,2020-12-09,CHI,2020,Quadricep/Thigh,9960.0,LB,236.0,73.0,1993-07-03,61.0
D Phillips,2020-11-14,2020-12-09,CIN,2020,Groin,9273.0,DB,190.0,70.0,1995-06-26,25.0
J Edelman,2020-11-30,2020-12-10,NWE,2020,Covid/Illness,12611.0,WR,198.0,70.0,1986-05-22,10.0
W Snead,2020-11-29,2020-12-10,RAV,2020,Covid/Illness,10270.0,WR,200.0,71.0,1992-10-17,11.0
A Dillon,2020-11-02,2020-12-10,GNB,2020,Covid/Illness,8220.0,RB,247.0,72.0,1998-05-02,38.0
D Asiasi,2020-11-03,2020-12-10,NWE,2020,Not Specified,8482.0,TE,257.0,75.0,1997-08-14,37.0
C Jackson,2020-11-28,2020-12-10,OTI,2020,Covid/Illness,8265.0,S,193.0,70.0,1998-04-13,12.0
Y Gross-Matos,2020-11-30,2020-12-10,CAR,2020,Covid/Illness,8313.0,DL,265.0,77.0,1998-02-26,10.0
D Spencer,2020-11-27,2020-12-10,DEN,2020,Covid/Illness,10480.0,WR,170.0,68.0,1992-03-19,13.0
S Thompson,2020-12-07,2020-12-11,CAR,2020,Covid/Illness,9727.0,LB,230.0,72.0,1994-04-21,4.0
D Brown,2020-12-07,2020-12-11,CAR,2020,Covid/Illness,8272.0,DL,320.0,77.0,1998-04-15,4.0
M Pouncey,2020-12-02,2020-12-11,PIT,2020,Covid/Illness,11454.0,GC,304.0,76.0,1989-07-24,9.0
C Samuel,2020-12-07,2020-12-11,CAR,2020,Covid/Illness,8884.0,WR,195.0,71.0,1996-08-11,4.0
A Taylor,2020-11-11,2020-12-12,CAR,2020,Groin,11009.0,LB,230.0,72.0,1990-09-21,31.0
J Hardee,2020-11-06,2020-12-12,NOR,2020,Groin,9769.0,WR,200.0,73.0,1994-02-07,36.0
U Gilbert,2020-11-04,2020-12-12,PIT,2020,Back,8488.0,LB,230.0,72.0,1997-08-09,38.0
T Wesco,2020-11-09,2020-12-12,NYJ,2020,Ankle,9190.0,TE,267.0,75.0,1995-09-12,33.0
K Orr,2020-11-21,2020-12-12,OTI,2020,Groin,8724.0,DB,195.0,71.0,1997-01-02,21.0
B Austin,2020-11-21,2020-12-12,NYJ,2020,Neck,8891.0,DB,198.0,73.0,1996-07-19,21.0
J Phillips,2020-11-19,2020-12-12,CRD,2020,Hamstring,10286.0,DT,341.0,78.0,1992-09-21,23.0
T Dodson,2020-10-24,2020-12-12,BUF,2020,Hamstring,8157.0,LB,237.0,72.0,1998-06-25,49.0
D Tuszka,2020-10-27,2020-12-12,DEN,2020,Hamstring,8874.0,DL,251.0,76.0,1996-07-11,46.0
K Peterson,2020-11-11,2020-12-12,CRD,2020,Concussion,9731.0,DB,185.0,71.0,1994-03-22,31.0
T Biadasz,2020-11-21,2020-12-12,DAL,2020,Hamstring,8402.0,OL,316.0,75.0,1997-11-20,21.0
J Jackson,2020-11-14,2020-12-12,SDG,2020,Knee,8972.0,RB,200.0,72.0,1996-04-22,28.0
W Teller,2020-12-08,2020-12-13,CLE,2020,Covid/Illness,9514.0,OG,314.0,76.0,1994-11-21,5.0
D Bryant,2020-12-10,2020-12-15,RAV,2020,Covid/Illness,11724.0,WR,220.0,74.0,1988-11-04,5.0
T Bonds,2020-11-30,2020-12-15,RAV,2020,Covid/Illness,8897.0,DB,182.0,68.0,1996-07-22,15.0
J Cyprien,2020-11-17,2020-12-15,SFO,2020,Hamstring,11069.0,S,211.0,73.0,1990-07-29,28.0
D Williams,2020-11-11,2020-12-15,GNB,2020,Quadricep/Thigh,8710.0,RB,212.0,71.0,1997-01-06,34.0
K Fulton,2020-10-31,2020-12-15,OTI,2020,Knee,8094.0,DB,197.0,71.0,1998-09-03,45.0
B Mone,2020-12-05,2020-12-16,SEA,2020,Covid/Illness,9178.0,DT,345.0,75.0,1995-10-20,11.0
D Johnson,2020-12-11,2020-12-16,HTX,2020,Covid/Illness,10588.0,RB,224.0,73.0,1991-12-16,5.0
D Johnson,2020-12-11,2020-12-16,HTX,2020,Covid/Illness,9941.0,RB,210.0,69.0,1993-09-23,5.0
D Moore,2020-12-07,2020-12-16,CAR,2020,Covid/Illness,8638.0,WR,210.0,72.0,1997-04-14,9.0
C Awuzie,2020-12-10,2020-12-16,DAL,2020,Covid/Illness,9332.0,DB,202.0,72.0,1995-05-24,6.0
M Breida,2020-12-04,2020-12-16,MIA,2020,Covid/Illness,9411.0,RB,195.0,70.0,1995-02-28,12.0
J Driskel,2020-11-26,2020-12-16,DEN,2020,Covid/Illness,10079.0,QB,235.0,76.0,1993-04-23,20.0
A Bledsoe,2020-12-06,2020-12-16,CIN,2020,Covid/Illness,8339.0,DE,280.0,76.0,1998-02-06,10.0
D Freeman,2020-12-05,2020-12-17,NYG,2020,Covid/Illness,10492.0,RB,206.0,68.0,1992-03-15,12.0
J Perry,2020-12-09,2020-12-18,MIA,2020,Covid/Illness,9544.0,DB,182.0,70.0,1994-10-23,9.0
Z Triner,2020-12-15,2020-12-18,TAM,2020,Covid/Illness,10912.0,LS,245.0,75.0,1991-01-30,3.0
R Succop,2020-12-15,2020-12-18,TAM,2020,Covid/Illness,12506.0,PK,218.0,74.0,1986-09-19,3.0
B Pinion,2020-12-15,2020-12-18,TAM,2020,Covid/Illness,9694.0,PK,229.0,77.0,1994-06-01,3.0
K Merritt,2020-12-15,2020-12-18,MIA,2020,Quadricep/Thigh,8745.0,WR,210.0,72.0,1997-01-05,3.0
S Calhoun,2020-11-14,2020-12-19,NWE,2020,Knee,10466.0,DE,260.0,76.0,1992-03-20,35.0
T Daniel,2020-12-08,2020-12-19,OTI,2020,Quadricep/Thigh,9497.0,PK,231.0,73.0,1994-12-08,11.0
J Proche,2020-12-16,2020-12-19,RAV,2020,Covid/Illness,8852.0,WR,193.0,71.0,1996-09-21,3.0
M Brown,2020-12-16,2020-12-19,RAV,2020,Covid/Illness,8596.0,WR,180.0,69.0,1997-06-04,3.0
M Boykin,2020-12-16,2020-12-19,RAV,2020,Covid/Illness,8831.0,WR,220.0,76.0,1996-10-12,3.0
D Brees,2020-11-20,2020-12-19,NOR,2020,Rib/Lung,15285.0,QB,209.0,72.0,1979-01-15,29.0
R Penny,2020-09-05,2020-12-19,SEA,2020,Knee,8982.0,RB,220.0,71.0,1996-02-02,105.0
B Scarlett,2020-11-09,2020-12-19,HTX,2020,Forearm,9963.0,LB,263.0,76.0,1993-07-31,40.0
H Vaitai,2020-11-25,2020-12-19,DET,2020,Foot,10024.0,T,325.0,78.0,1993-06-16,24.0
A Norwell,2020-11-28,2020-12-19,JAX,2020,Forearm,10627.0,GC,325.0,78.0,1991-10-25,21.0
T Herndon,2020-12-16,2020-12-19,JAX,2020,Covid/Illness,9052.0,DB,185.0,71.0,1996-03-05,3.0
S Ficken,2020-11-24,2020-12-19,NYJ,2020,Groin,10207.0,PK,192.0,73.0,1992-12-14,25.0
M Nzeocha,2020-09-30,2020-12-19,SFO,2020,Quadricep/Thigh,11212.0,LB,240.0,75.0,1990-01-19,80.0
D Daniels,2020-11-28,2020-12-19,CRD,2020,Ankle,9503.0,TE,256.0,75.0,1994-11-22,21.0
T Diggs,2020-11-18,2020-12-19,DAL,2020,Foot,8095.0,DB,195.0,74.0,1998-09-20,31.0
A Colbert,2020-11-04,2020-12-19,NYG,2020,Shoulder,9891.0,S,205.0,74.0,1993-10-06,45.0
C Claybrooks,2020-11-26,2020-12-19,JAX,2020,Not Specified,8533.0,DB,179.0,69.0,1997-07-17,23.0
B Pringle,2020-11-24,2020-12-19,KAN,2020,Ankle,9869.0,WR,201.0,73.0,1993-11-17,25.0
C Moore,2020-11-07,2020-12-21,RAV,2020,Quadricep/Thigh,10006.0,WR,200.0,73.0,1993-06-16,44.0
G Stone,2020-12-02,2020-12-21,RAV,2020,Covid/Illness,7898.0,S,209.0,70.0,1999-04-19,19.0
J Bradberry,2020-12-17,2020-12-21,NYG,2020,Covid/Illness,9997.0,DB,212.0,73.0,1993-08-04,4.0
T Pipkins,2020-12-08,2020-12-21,SDG,2020,Covid/Illness,8860.0,T,307.0,78.0,1996-09-05,13.0
D Carter,2020-12-10,2020-12-22,CHI,2020,Covid/Illness,10106.0,WR,188.0,68.0,1993-04-10,12.0
D Smith,2020-12-18,2020-12-22,TAM,2020,Covid/Illness,10040.0,T,338.0,78.0,1993-06-23,4.0
F Fatukasi,2020-12-17,2020-12-22,NYJ,2020,Covid/Illness,9420.0,DT,318.0,76.0,1995-03-04,5.0
Z Kerr,2020-12-07,2020-12-22,CAR,2020,Covid/Illness,11058.0,DT,334.0,74.0,1990-08-29,15.0
J Miller,2020-11-07,2020-12-22,ATL,2020,Not Specified,8673.0,DB,190.0,74.0,1997-02-08,45.0
N Scott,2020-12-18,2020-12-22,RAM,2020,Covid/Illness,9347.0,S,201.0,71.0,1995-05-17,4.0
J Polite,2020-12-12,2020-12-22,RAM,2020,Quadricep/Thigh,8658.0,DE,258.0,75.0,1997-03-30,10.0
J Okwara,2020-10-21,2020-12-22,DET,2020,Leg,8334.0,DL,245.0,76.0,1997-12-27,62.0
J Nurse,2020-12-18,2020-12-23,JAX,2020,Quadricep/Thigh,8920.0,DB,200.0,75.0,1996-07-17,5.0
V Williams,2020-12-10,2020-12-23,PIT,2020,Covid/Illness,11306.0,LB,233.0,73.0,1989-12-27,13.0
I Johnson,2020-12-19,2020-12-23,RAI,2020,Covid/Illness,9131.0,DB,210.0,74.0,1995-12-20,4.0
E Griffen,2020-12-12,2020-12-23,DET,2020,Covid/Illness,12044.0,DE,273.0,75.0,1987-12-22,11.0
B McManus,2020-12-14,2020-12-23,DEN,2020,Covid/Illness,10735.0,PK,201.0,75.0,1991-07-25,9.0
M Gaskin,2020-12-12,2020-12-23,MIA,2020,Covid/Illness,8701.0,RB,194.0,70.0,1997-02-15,11.0
M Callaway,2020-12-05,2020-12-24,NOR,2020,Knee,8289.0,WR,204.0,74.0,1998-03-27,19.0
J Winston,2020-12-20,2020-12-24,NOR,2020,Covid/Illness,9845.0,QB,231.0,76.0,1994-01-06,4.0
K Raymond,2020-12-19,2020-12-25,OTI,2020,Covid/Illness,9630.0,WR,182.0,68.0,1994-08-08,6.0
C McKivitz,2020-12-16,2020-12-25,SFO,2020,Covid/Illness,8895.0,OL,306.0,78.0,1996-08-09,9.0
G Kittle,2020-11-05,2020-12-25,SFO,2020,Foot,9889.0,TE,250.0,76.0,1993-10-09,50.0
D Jackson,2020-10-26,2020-12-26,PHI,2020,Ankle,12383.0,WR,175.0,70.0,1986-12-01,61.0
C Linsley,2020-12-05,2020-12-26,GNB,2020,Knee,10724.0,GC,301.0,75.0,1991-07-27,21.0
M Collins,2020-12-04,2020-12-26,RAI,2020,Hamstring,9372.0,DT,310.0,74.0,1995-04-08,22.0
J Hughes,2020-12-22,2020-12-26,RAM,2020,Covid/Illness,8192.0,DB,188.0,71.0,1998-07-19,4.0
M Copeland,2020-12-22,2020-12-26,RAM,2020,Quadricep/Thigh,8628.0,DL,285.0,74.0,1997-05-09,4.0
B Mone,2020-12-05,2020-12-26,SEA,2020,Covid/Illness,9178.0,DT,345.0,75.0,1995-10-20,21.0
G Olsen,2020-11-23,2020-12-26,SEA,2020,Foot,13041.0,TE,255.0,77.0,1985-03-11,33.0
A Gandy-Golden,2020-10-24,2020-12-26,WAS,2020,Hamstring,8232.0,WR,223.0,76.0,1998-04-11,63.0
D Moncrief,2020-12-22,2020-12-26,RAM,2020,Quadricep/Thigh,10042.0,LB,220.0,74.0,1993-06-25,4.0
L Perine,2020-11-24,2020-12-26,NYJ,2020,Ankle,8334.0,RB,216.0,71.0,1998-01-30,32.0
T Brown,2020-12-05,2020-12-26,CIN,2020,Hamstring,9277.0,DB,199.0,72.0,1995-07-13,21.0
J Brown,2020-11-28,2020-12-28,BUF,2020,Ankle,11197.0,WR,178.0,71.0,1990-04-03,30.0
A Walter,2020-12-17,2020-12-28,SFO,2020,Covid/Illness,8888.0,RB,202.0,68.0,1996-08-17,11.0
N Morrow,2020-12-24,2020-12-29,RAI,2020,Covid/Illness,9299.0,LB,225.0,72.0,1995-07-10,5.0
B Evans,2020-12-18,2020-12-29,RAM,2020,Covid/Illness,8670.0,OL,312.0,76.0,1997-03-24,11.0
J Glasgow,2020-12-13,2020-12-29,CLT,2020,Covid/Illness,8934.0,LB,226.0,73.0,1996-06-28,16.0
D Irving,2020-12-22,2020-12-29,RAI,2020,Quadricep/Thigh,9988.0,DE,290.0,79.0,1993-08-18,7.0
R Griffin,2020-12-23,2020-12-29,NYJ,2020,Covid/Illness,11304.0,TE,255.0,78.0,1990-01-11,6.0
C Woerner,2020-12-19,2020-12-29,SFO,2020,Covid/Illness,8465.0,TE,241.0,77.0,1997-10-16,10.0
I Campbell,2020-12-16,2020-12-29,CLT,2020,Quadricep/Thigh,10444.0,S,210.0,71.0,1992-05-13,13.0
R Windsor,2020-12-24,2020-12-29,CLT,2020,Quadricep/Thigh,8744.0,DL,290.0,77.0,1997-01-15,5.0
J Thomas,2020-12-26,2020-12-30,NWE,2020,Covid/Illness,8912.0,TE,277.0,77.0,1996-08-02,4.0
B Smith,2020-12-25,2020-12-30,CLT,2020,Covid/Illness,9041.0,OG,315.0,78.0,1996-03-25,5.0
C Hollister,2020-12-19,2020-12-30,OTI,2020,Quadricep/Thigh,9893.0,WR,209.0,76.0,1993-11-18,11.0
M Kiser,2020-11-26,2020-12-30,RAM,2020,Covid/Illness,9437.0,LB,244.0,72.0,1995-01-25,34.0
D Worley,2020-12-18,2020-12-30,RAI,2020,Covid/Illness,9431.0,DB,215.0,73.0,1995-02-22,12.0
T Godwin,2020-12-18,2020-12-30,JAX,2020,Quadricep/Thigh,8822.0,WR,185.0,71.0,1996-10-23,12.0
T Render,2020-12-17,2020-12-30,MIA,2020,Quadricep/Thigh,8665.0,DE,256.0,76.0,1997-03-28,13.0
R Groy,2020-10-29,2020-12-30,SDG,2020,Tricep,10987.0,OG,320.0,77.0,1990-09-30,62.0
R Harrison,2020-12-01,2020-12-30,CLE,2020,Shoulder,8628.0,S,214.0,75.0,1997-04-18,29.0
T Bonds,2020-11-30,2020-12-31,RAV,2020,Covid/Illness,8897.0,DB,182.0,68.0,1996-07-22,31.0
L Cooke,2020-12-21,2020-12-31,JAX,2020,Covid/Illness,9278.0,PK,230.0,77.0,1995-07-28,10.0
