Team,Year,Injury_Category,Age,Pos,Wt,Ht,Month_Injured,Day_Of_Team_Year
SEA,2014.0,Neck,9969.0,GC,301.0,73.0,9,184.0
RAI,2015.0,Knee,8514.0,LB,230.0,74.0,12,284.0
RAI,2019.0,Foot,8588.0,DE,240.0,77.0,11,249.0
CAR,2018.0,Not Specified,9417.0,QB,210.0,73.0,12,298.0
NYG,2013.0,Leg,9759.0,RB,224.0,72.0,9,184.0
WAS,2019.0,Concussion,13079.0,TE,248.0,75.0,11,264.0
RAI,2019.0,Shoulder,8356.0,S,205.0,72.0,9,192.0
WAS,2018.0,Bicep,10546.0,OG,308.0,74.0,12,276.0
RAV,2012.0,ACL,9866.0,DB,179.0,70.0,10,228.0
SFO,2018.0,Shoulder,8257.0,DB,190.0,71.0,11,244.0
CRD,2010.0,Back,10920.0,LB,250.0,73.0,9,184.0
MIN,2012.0,Ankle,8957.0,WR,200.0,71.0,12,278.0
DAL,2020.0,Ankle,9944.0,QB,238.0,74.0,10,231.0
DEN,2020.0,Covid/Illness,10079.0,QB,235.0,76.0,11,269.0
CLT,2013.0,Leg,9413.0,RB,178.0,68.0,12,281.0
SDG,2020.0,Tricep,10987.0,OG,320.0,77.0,10,241.0
RAV,2020.0,Covid/Illness,8883.0,DB,197.0,72.0,11,245.0
KAN,2017.0,Not Specified,9943.0,DB,197.0,70.0,12,283.0
DET,2019.0,Arm,11182.0,DT,310.0,72.0,12,288.0
WAS,2014.0,Not Specified,9611.0,WR,205.0,73.0,8,180.0
RAV,2013.0,Back,8899.0,T,330.0,77.0,11,246.0
NYG,2017.0,Hamstring,9243.0,LB,249.0,75.0,10,242.0
WAS,2013.0,Ankle,9510.0,RB,218.0,72.0,12,281.0
SEA,2018.0,Patellar Tendon,8121.0,TE,265.0,76.0,10,213.0
CLT,2013.0,Not Specified,9612.0,LB,250.0,72.0,12,275.0
PIT,2020.0,Covid/Illness,8779.0,RB,225.0,72.0,8,153.0
CLT,2015.0,Ankle,8952.0,DB,198.0,74.0,9,209.0
PHI,2019.0,Foot,10834.0,DT,285.0,77.0,9,191.0
NYJ,2019.0,Foot,9232.0,RB,185.0,71.0,11,243.0
SEA,2019.0,Not Specified,8914.0,GC,320.0,78.0,12,303.0
JAX,2020.0,Hamstring,11108.0,DB,190.0,71.0,11,267.0
DEN,2020.0,Hamstring,8935.0,TE,255.0,75.0,10,243.0
NOR,2019.0,Hamstring,9031.0,WR,210.0,75.0,9,198.0
RAI,2013.0,Foot,8429.0,DB,190.0,71.0,7,144.0
BUF,2009.0,Knee,11124.0,GC,310.0,75.0,11,267.0
SFO,2020.0,Bicep,11457.0,DE,275.0,77.0,10,222.0
ATL,2012.0,Shoulder,8955.0,TE,262.0,77.0,11,256.0
SDG,2018.0,Knee,9220.0,DB,191.0,71.0,12,285.0
OTI,2012.0,Quadricep/Thigh,8784.0,RB,220.0,72.0,11,270.0
KAN,2020.0,Groin,9448.0,TE,255.0,76.0,1,319.0
WAS,2018.0,Ankle,8315.0,WR,200.0,72.0,9,193.0
MIA,2010.0,Knee,10728.0,T,340.0,77.0,12,286.0
PIT,2009.0,Back,8627.0,DB,198.0,72.0,12,301.0
CHI,2020.0,Covid/Illness,10106.0,WR,188.0,68.0,12,283.0
NYJ,2018.0,Foot,8860.0,RB,214.0,70.0,9,184.0
NWE,2011.0,Calf,9848.0,DB,226.0,74.0,11,251.0
CLE,2020.0,Covid/Illness,8286.0,TE,230.0,77.0,12,302.0
JAX,2017.0,Shoulder,11819.0,LS,254.0,73.0,11,256.0
SEA,2019.0,Achilles,8503.0,TE,265.0,76.0,10,230.0
TAM,2020.0,Covid/Illness,10272.0,LB,250.0,74.0,1,304.0
RAM,2011.0,Leg,8475.0,WR,206.0,73.0,11,250.0
DEN,2014.0,Knee,9033.0,LB,239.0,72.0,12,288.0
DEN,2020.0,Hamstring,9758.0,LB,240.0,72.0,9,210.0
NYJ,2016.0,Shoulder,9289.0,OG,320.0,76.0,12,293.0
DAL,2011.0,Ankle,8705.0,RB,220.0,73.0,12,285.0
CLT,2016.0,Foot,8641.0,DB,190.0,69.0,11,266.0
HTX,2014.0,Pectoral/Chest,9668.0,QB,240.0,78.0,11,266.0
CAR,2016.0,Achilles,9650.0,DB,194.0,70.0,8,181.0
DAL,2012.0,Not Specified,9047.0,LB,240.0,74.0,11,269.0
BUF,2020.0,Covid/Illness,12023.0,DB,200.0,72.0,11,257.0
RAV,2020.0,Covid/Illness,8278.0,DB,170.0,69.0,11,271.0
DEN,2017.0,Ankle,8790.0,S,202.0,74.0,12,285.0
NWE,2015.0,Foot,11241.0,DB,190.0,71.0,10,228.0
RAM,2009.0,Fibula,8898.0,WR,192.0,74.0,9,210.0
CIN,2020.0,Covid/Illness,10623.0,GC,318.0,76.0,11,268.0
SFO,2018.0,Ankle,9147.0,S,205.0,74.0,10,233.0
NYG,2020.0,Covid/Illness,10265.0,DB,200.0,72.0,10,229.0
WAS,2017.0,ACL,12341.0,DB,200.0,70.0,9,183.0
OTI,2020.0,Covid/Illness,13484.0,PK,215.0,73.0,12,301.0
MIN,2013.0,Toe,9024.0,S,211.0,74.0,10,229.0
DET,2015.0,ACL,11252.0,TE,257.0,77.0,12,287.0
ATL,2013.0,Shoulder,8665.0,FB,239.0,72.0,9,197.0
CLT,2018.0,Ankle,8934.0,DE,287.0,77.0,10,237.0
DET,2017.0,Ankle,9154.0,T,330.0,77.0,11,255.0
NYJ,2019.0,Neck,9964.0,WR,225.0,74.0,9,192.0
PHI,2018.0,Knee,9722.0,TE,257.0,76.0,9,185.0
JAX,2016.0,Back,10393.0,TE,256.0,77.0,12,283.0
RAM,2012.0,Ankle,8607.0,T,338.0,76.0,9,200.0
HTX,2019.0,Not Specified,9906.0,WR,212.0,73.0,7,140.0
KAN,2019.0,Hamstring,9000.0,RB,219.0,71.0,12,277.0
RAV,2020.0,Covid/Illness,10270.0,WR,200.0,71.0,11,272.0
OTI,2012.0,Leg,11055.0,T,313.0,79.0,12,276.0
NYJ,2011.0,Achilles,11811.0,DE,265.0,76.0,10,219.0
WAS,2019.0,Concussion,8776.0,WR,200.0,72.0,12,289.0
CAR,2015.0,Hamstring,10683.0,TE,251.0,73.0,10,234.0
CLE,2015.0,Not Specified,13300.0,QB,218.0,76.0,12,274.0
BUF,2012.0,Ankle,10044.0,T,320.0,77.0,11,245.0
RAV,2020.0,Quadricep/Thigh,8150.0,LB,240.0,75.0,9,197.0
PIT,2012.0,Not Specified,12744.0,DT,325.0,73.0,7,145.0
WAS,2009.0,Concussion,10325.0,RB,218.0,71.0,12,280.0
JAX,2011.0,ACL,11401.0,DB,195.0,73.0,11,256.0
KAN,2019.0,Foot,8645.0,DE,272.0,76.0,8,181.0
WAS,2015.0,Quadricep/Thigh,8717.0,DE,247.0,75.0,11,249.0
SFO,2019.0,ACL,9792.0,DE,270.0,76.0,11,255.0
NOR,2018.0,Ankle,10706.0,GC,315.0,74.0,10,235.0
SFO,2020.0,Hamstring,8931.0,DB,202.0,71.0,12,274.0
OTI,2009.0,Shoulder,8601.0,DT,272.0,77.0,12,281.0
HTX,2019.0,Pectoral/Chest,11179.0,DE,288.0,77.0,10,241.0
CLT,2020.0,Knee,8577.0,WR,215.0,73.0,11,250.0
KAN,2016.0,Hip,10208.0,DT,301.0,75.0,12,274.0
NOR,2012.0,Leg,8716.0,T,300.0,78.0,11,270.0
RAI,2018.0,ACL,11369.0,LS,229.0,73.0,9,193.0
NYJ,2020.0,Hamstring,8376.0,WR,207.0,75.0,9,197.0
TAM,2020.0,Calf,9975.0,TE,256.0,78.0,9,200.0
JAX,2015.0,Tricep,10494.0,DT,300.0,73.0,11,259.0
KAN,2009.0,Knee,11681.0,DT,295.0,76.0,9,182.0
CLT,2017.0,ACL,7875.0,S,212.0,74.0,10,235.0
HTX,2010.0,Knee,8867.0,DB,211.0,72.0,11,253.0
WAS,2013.0,Knee,10835.0,DE,300.0,77.0,11,268.0
MIA,2014.0,Not Specified,9871.0,RB,215.0,70.0,7,144.0
NYG,2014.0,Concussion,9645.0,LB,225.0,76.0,12,288.0
CLE,2020.0,Covid/Illness,12165.0,DB,210.0,73.0,12,302.0
PIT,2020.0,Covid/Illness,10129.0,TE,253.0,76.0,1,305.0
ATL,2018.0,Tricep,11814.0,GC,303.0,74.0,9,199.0
MIA,2020.0,Covid/Illness,9411.0,RB,195.0,70.0,12,277.0
DET,2015.0,Concussion,12862.0,DB,195.0,73.0,11,256.0
SDG,2017.0,Back,13252.0,PK,200.0,72.0,12,274.0
ATL,2018.0,Ankle,11047.0,GC,306.0,76.0,10,235.0
RAI,2020.0,Quadricep/Thigh,9954.0,DE,290.0,79.0,11,261.0
SFO,2015.0,Shoulder,11410.0,DB,206.0,71.0,10,234.0
ATL,2012.0,Groin,9045.0,WR,207.0,74.0,12,297.0
RAI,2017.0,Not Specified,8173.0,DB,190.0,72.0,11,255.0
CIN,2013.0,Not Specified,9424.0,WR,195.0,73.0,7,143.0
CLE,2011.0,Hand,11903.0,LB,250.0,77.0,11,271.0
NOR,2017.0,Leg,9335.0,DT,315.0,74.0,9,208.0
KAN,2016.0,Not Specified,11960.0,DE,275.0,75.0,8,152.0
KAN,2010.0,Knee,8823.0,DB,180.0,70.0,12,280.0
KAN,2019.0,Back,9684.0,WR,207.0,75.0,8,181.0
PIT,2019.0,Knee,10090.0,FB,248.0,71.0,11,256.0
TAM,2011.0,Back,8392.0,S,205.0,72.0,10,221.0
NOR,2014.0,Rib/Lung,10965.0,RB,210.0,71.0,12,298.0
DET,2013.0,Shoulder,8807.0,DB,193.0,73.0,8,170.0
OTI,2019.0,Not Specified,10821.0,DL,305.0,73.0,7,141.0
PIT,2020.0,Knee,9130.0,LB,229.0,73.0,12,285.0
NOR,2020.0,Covid/Illness,8411.0,S,210.0,71.0,12,303.0
CRD,2019.0,Not Specified,11830.0,DL,254.0,75.0,7,139.0
NYJ,2020.0,Not Specified,8856.0,WR,202.0,75.0,9,189.0
SFO,2020.0,Covid/Illness,8686.0,LB,230.0,75.0,8,182.0
CIN,2020.0,Covid/Illness,8555.0,GC,326.0,79.0,11,249.0
CRD,2020.0,Neck,13389.0,DB,186.0,71.0,12,285.0
HTX,2016.0,Foot,8397.0,LB,263.0,76.0,7,147.0
DET,2018.0,Knee,8683.0,DT,330.0,76.0,12,300.0
SEA,2016.0,Not Specified,8459.0,RB,220.0,73.0,8,182.0
CRD,2016.0,Knee,9101.0,S,211.0,71.0,12,300.0
SDG,2010.0,Knee,10152.0,DE,250.0,75.0,9,209.0
NWE,2020.0,Knee,11107.0,RB,215.0,70.0,11,271.0
DET,2020.0,Ankle,9165.0,DB,194.0,72.0,9,188.0
MIN,2014.0,Knee,8319.0,LB,257.0,77.0,12,299.0
SEA,2015.0,Ankle,8169.0,RB,215.0,69.0,12,287.0
ATL,2011.0,Tricep,12976.0,LB,233.0,73.0,12,299.0
PHI,2017.0,Achilles,9257.0,LB,236.0,73.0,10,242.0
HTX,2018.0,Foot,9590.0,DB,184.0,70.0,9,182.0
CLE,2018.0,Wrist,9634.0,DB,191.0,71.0,10,213.0
MIN,2017.0,ACL,8092.0,RB,210.0,70.0,10,216.0
RAI,2019.0,Foot,11751.0,WR,215.0,70.0,11,260.0
SFO,2014.0,Back,9584.0,TE,252.0,77.0,8,175.0
NOR,2020.0,Covid/Illness,9230.0,T,320.0,77.0,11,272.0
CRD,2019.0,Hamstring,9540.0,DE,290.0,75.0,12,277.0
BUF,2013.0,Rib/Lung,9685.0,DB,205.0,73.0,8,180.0
NYJ,2016.0,Not Specified,9776.0,DT,315.0,76.0,7,148.0
MIA,2017.0,Foot,9348.0,WR,203.0,72.0,9,183.0
NYJ,2013.0,Pectoral/Chest,11135.0,WR,192.0,73.0,12,275.0
NOR,2019.0,Foot,8498.0,DE,265.0,78.0,12,283.0
TAM,2013.0,Toe,8492.0,WR,195.0,73.0,12,289.0
MIN,2020.0,Foot,8628.0,DB,196.0,74.0,11,253.0
DET,2020.0,Hamstring,10034.0,DB,190.0,71.0,9,197.0
PHI,2018.0,Foot,9012.0,DB,191.0,72.0,12,280.0
NWE,2020.0,Ankle,8726.0,RB,213.0,71.0,1,305.0
RAI,2013.0,Ankle,9865.0,DB,197.0,71.0,12,286.0
CHI,2015.0,Knee,12051.0,DB,206.0,72.0,12,286.0
SFO,2009.0,Groin,8904.0,PK,200.0,75.0,1,305.0
WAS,2019.0,Calf,11441.0,LB,267.0,76.0,12,285.0
DAL,2020.0,Ankle,9125.0,DB,210.0,73.0,12,280.0
NYG,2019.0,Wrist,12972.0,LB,250.0,77.0,11,272.0
BUF,2019.0,Quadricep/Thigh,10208.0,RB,210.0,72.0,8,181.0
KAN,2011.0,Knee,8294.0,DB,212.0,72.0,9,195.0
CRD,2015.0,Foot,9555.0,T,277.0,78.0,8,154.0
GNB,2012.0,Wrist,8245.0,DE,265.0,75.0,11,250.0
PHI,2014.0,MCL,12000.0,GC,301.0,77.0,9,190.0
HTX,2020.0,Neck,8025.0,WR,198.0,74.0,9,189.0
DAL,2013.0,Foot,11818.0,LS,256.0,77.0,7,140.0
NWE,2020.0,Covid/Illness,9658.0,DE,250.0,77.0,10,229.0
SEA,2011.0,ACL,8282.0,GC,321.0,77.0,11,266.0
MIA,2011.0,Foot,8825.0,WR,190.0,72.0,11,243.0
ATL,2013.0,Neck,8625.0,S,213.0,74.0,12,296.0
ATL,2013.0,Achilles,10231.0,LB,242.0,75.0,9,197.0
TAM,2019.0,Foot,11199.0,DE,275.0,77.0,8,181.0
TAM,2011.0,Bicep,8656.0,DT,295.0,76.0,11,249.0
BUF,2012.0,Foot,8724.0,DB,190.0,70.0,9,186.0
DEN,2020.0,Leg,9363.0,T,322.0,78.0,9,211.0
CRD,2015.0,ACL,8623.0,DB,190.0,69.0,12,294.0
JAX,2013.0,Concussion,8764.0,WR,221.0,74.0,12,281.0
HTX,2016.0,Ankle,8355.0,WR,220.0,74.0,12,283.0
RAI,2020.0,Covid/Illness,10068.0,T,380.0,80.0,11,248.0
SDG,2013.0,Ankle,9074.0,T,310.0,77.0,10,220.0
CLT,2019.0,Concussion,8283.0,DB,175.0,71.0,9,182.0
CLE,2020.0,Quadricep/Thigh,8576.0,OL,307.0,75.0,12,303.0
JAX,2009.0,Shoulder,9491.0,LB,226.0,74.0,11,265.0
PIT,2012.0,Ankle,11923.0,DB,195.0,74.0,12,299.0
NOR,2020.0,Neck,8416.0,WR,170.0,66.0,12,292.0
NYG,2016.0,Tricep,10094.0,RB,205.0,70.0,12,293.0
CLE,2013.0,Ankle,10721.0,LB,250.0,75.0,11,253.0
SDG,2016.0,Not Specified,10101.0,DE,293.0,74.0,10,215.0
PHI,2012.0,Foot,10983.0,T,323.0,78.0,11,250.0
CLE,2009.0,Knee,11346.0,PK,220.0,75.0,11,260.0
CHI,2012.0,Not Specified,9525.0,LB,235.0,74.0,12,278.0
NYG,2020.0,Covid/Illness,9997.0,DB,212.0,73.0,12,290.0
CAR,2020.0,Groin,11009.0,LB,230.0,72.0,11,254.0
TAM,2020.0,Arm,9391.0,LB,238.0,74.0,1,322.0
GNB,2012.0,Hamstring,9307.0,LB,254.0,75.0,8,178.0
RAM,2011.0,Knee,8505.0,DB,192.0,70.0,8,181.0
JAX,2010.0,Shoulder,8413.0,T,310.0,78.0,10,237.0
SFO,2018.0,Forearm,9994.0,S,195.0,71.0,11,269.0
DET,2019.0,Back,11636.0,QB,220.0,75.0,12,289.0
HTX,2019.0,Foot,10130.0,T,351.0,79.0,10,227.0
NYG,2019.0,ACL,8743.0,LB,234.0,74.0,9,211.0
GNB,2009.0,Knee,9116.0,DB,212.0,72.0,10,223.0
GNB,2020.0,Covid/Illness,9346.0,RB,224.0,72.0,11,246.0
BUF,2020.0,Covid/Illness,11227.0,WR,178.0,71.0,12,301.0
RAM,2013.0,ACL,9480.0,QB,224.0,76.0,10,233.0
CLT,2012.0,Hamstring,9999.0,LB,265.0,74.0,12,277.0
CLE,2012.0,Knee,9714.0,QB,219.0,75.0,12,291.0
RAI,2014.0,Hamstring,10061.0,LB,226.0,71.0,10,218.0
MIA,2013.0,Patellar Tendon,9574.0,WR,204.0,72.0,10,240.0
RAI,2009.0,Not Specified,10596.0,T,325.0,79.0,7,149.0
DAL,2019.0,Arm,8877.0,LB,243.0,75.0,12,289.0
HTX,2015.0,Knee,8214.0,S,225.0,75.0,10,230.0
RAV,2019.0,Shoulder,9870.0,OG,310.0,78.0,1,311.0
NOR,2017.0,Groin,9639.0,LB,240.0,73.0,12,291.0
CIN,2019.0,Not Specified,9081.0,GC,320.0,77.0,11,271.0
NYJ,2020.0,Hamstring,10325.0,LB,227.0,72.0,11,271.0
MIA,2018.0,Calf,9488.0,GC,299.0,76.0,9,183.0
CLT,2019.0,Foot,8181.0,WR,208.0,72.0,12,281.0
NWE,2013.0,Leg,10703.0,T,315.0,80.0,10,240.0
MIA,2012.0,Groin,9888.0,PK,216.0,74.0,12,294.0
RAI,2012.0,Groin,8927.0,DB,193.0,72.0,12,301.0
PHI,2015.0,Pectoral/Chest,8535.0,LB,236.0,73.0,11,251.0
SFO,2017.0,Shoulder,9012.0,T,380.0,80.0,12,287.0
TAM,2020.0,Covid/Illness,10689.0,DE,281.0,78.0,11,247.0
SEA,2018.0,Knee,10302.0,LB,240.0,71.0,12,284.0
SFO,2017.0,Knee,8549.0,TE,240.0,76.0,11,248.0
CAR,2017.0,Ankle,9398.0,TE,255.0,78.0,1,305.0
KAN,2013.0,Ankle,8899.0,LB,241.0,73.0,12,303.0
CAR,2020.0,Foot,9161.0,DB,199.0,73.0,9,189.0
NYG,2011.0,Knee,10636.0,WR,202.0,75.0,11,268.0
NYJ,2009.0,Leg,9920.0,RB,192.0,68.0,10,237.0
DAL,2012.0,Tricep,12270.0,DE,293.0,77.0,11,255.0
DEN,2016.0,Ankle,8594.0,FB,238.0,73.0,12,275.0
CLT,2018.0,Groin,9568.0,LB,242.0,75.0,11,255.0
GNB,2016.0,Hamstring,9737.0,S,207.0,70.0,10,236.0
PHI,2012.0,Back,9301.0,TE,240.0,75.0,12,291.0
HTX,2020.0,Covid/Illness,8845.0,T,327.0,78.0,10,240.0
CIN,2013.0,Not Specified,10381.0,PK,210.0,73.0,12,289.0
CRD,2013.0,ACL,7881.0,DB,190.0,69.0,12,282.0
GNB,2018.0,Shoulder,9695.0,WR,209.0,76.0,9,184.0
NYJ,2016.0,ACL,9513.0,QB,221.0,75.0,10,238.0
RAI,2013.0,Tricep,9582.0,T,321.0,80.0,9,188.0
SFO,2018.0,Ankle,8705.0,RB,195.0,70.0,12,301.0
RAM,2011.0,MCL,11237.0,GC,300.0,76.0,12,279.0
RAI,2018.0,Achilles,10481.0,DE,260.0,74.0,11,269.0
BUF,2017.0,Knee,9273.0,WR,215.0,75.0,12,277.0
DET,2009.0,Ankle,9819.0,WR,180.0,69.0,10,216.0
DET,2012.0,Knee,9336.0,DB,177.0,70.0,12,291.0
RAI,2009.0,Concussion,9671.0,LB,235.0,72.0,11,267.0
CAR,2019.0,Knee,8694.0,RB,210.0,71.0,11,271.0
CLE,2020.0,Knee,10836.0,GC,295.0,76.0,12,295.0
PHI,2019.0,Foot,9170.0,DB,190.0,70.0,9,183.0
CHI,2011.0,Thumb,10469.0,QB,231.0,75.0,12,299.0
RAI,2018.0,Not Specified,12872.0,T,315.0,76.0,7,143.0
RAM,2013.0,Not Specified,9305.0,TE,250.0,75.0,7,141.0
BUF,2016.0,Foot,8509.0,WR,211.0,73.0,9,212.0
DET,2016.0,Knee,10429.0,DT,302.0,77.0,12,301.0
BUF,2011.0,Ankle,8795.0,TE,265.0,78.0,12,292.0
DET,2019.0,Not Specified,8573.0,WR,206.0,75.0,7,138.0
CHI,2015.0,Foot,8489.0,WR,206.0,76.0,12,284.0
DEN,2020.0,ACL,8155.0,DB,190.0,70.0,12,282.0
OTI,2019.0,Not Specified,9933.0,DB,190.0,71.0,11,268.0
SFO,2020.0,Foot,9100.0,WR,185.0,69.0,8,155.0
MIA,2010.0,Achilles,9143.0,DE,272.0,77.0,8,181.0
CHI,2020.0,Covid/Illness,10345.0,OG,316.0,75.0,11,249.0
MIN,2020.0,Covid/Illness,7712.0,WR,195.0,73.0,7,147.0
CRD,2012.0,Shoulder,9050.0,TE,238.0,77.0,12,299.0
CHI,2014.0,Tricep,12257.0,DB,210.0,74.0,9,196.0
NWE,2018.0,Groin,9523.0,DB,205.0,73.0,10,241.0
TAM,2009.0,Foot,8753.0,WR,182.0,69.0,12,293.0
TAM,2019.0,Toe,9657.0,TE,256.0,78.0,11,247.0
SFO,2015.0,Foot,9214.0,RB,229.0,72.0,12,284.0
NYG,2019.0,Foot,9237.0,TE,240.0,75.0,12,289.0
RAM,2020.0,Foot,9300.0,DT,330.0,76.0,9,187.0
DET,2012.0,Calf,14207.0,PK,236.0,77.0,9,207.0
SDG,2018.0,Knee,9474.0,LB,240.0,71.0,11,255.0
GNB,2020.0,Tricep,11561.0,DT,300.0,76.0,12,282.0
NOR,2014.0,Arm,8419.0,S,210.0,71.0,11,254.0
JAX,2011.0,Hamstring,10033.0,DB,192.0,72.0,12,298.0
TAM,2020.0,Ankle,9485.0,T,305.0,78.0,1,318.0
DAL,2015.0,Achilles,9091.0,TE,247.0,77.0,12,297.0
CHI,2016.0,Knee,10122.0,DL,265.0,75.0,9,185.0
CRD,2016.0,Wrist,9871.0,WR,239.0,79.0,11,244.0
DEN,2009.0,Forearm,8813.0,DB,199.0,72.0,12,286.0
CHI,2020.0,Covid/Illness,9651.0,T,344.0,77.0,11,246.0
RAI,2020.0,Covid/Illness,10821.0,T,340.0,77.0,10,234.0
ATL,2020.0,Achilles,9986.0,DB,174.0,71.0,10,219.0
SFO,2016.0,MCL,9595.0,RB,229.0,72.0,12,300.0
NYJ,2019.0,Shoulder,8575.0,LB,237.0,73.0,11,243.0
CLE,2013.0,Ankle,9388.0,QB,191.0,71.0,11,262.0
NYG,2020.0,Hamstring,9702.0,DB,185.0,72.0,11,249.0
NYG,2009.0,Hamstring,9969.0,DB,193.0,73.0,12,303.0
NYG,2013.0,Hip,11582.0,GC,305.0,75.0,10,215.0
RAM,2013.0,Ankle,8755.0,DB,211.0,73.0,9,197.0
CAR,2012.0,Hamstring,9835.0,LB,246.0,75.0,12,277.0
SDG,2020.0,Covid/Illness,8860.0,T,307.0,78.0,12,281.0
CLT,2011.0,Shoulder,11450.0,LB,235.0,71.0,9,209.0
MIA,2009.0,Shoulder,12148.0,QB,230.0,75.0,9,210.0
BUF,2010.0,Ankle,10870.0,WR,209.0,70.0,12,286.0
CAR,2018.0,Knee,11577.0,PK,202.0,74.0,12,291.0
SDG,2020.0,Tricep,10987.0,OG,320.0,77.0,10,241.0
CIN,2020.0,Quadricep/Thigh,10334.0,QB,209.0,74.0,12,294.0
WAS,2013.0,ACL,9329.0,WR,205.0,73.0,11,263.0
HTX,2020.0,Covid/Illness,11115.0,DE,258.0,76.0,12,298.0
DET,2020.0,Knee,10052.0,DB,185.0,70.0,11,252.0
DET,2018.0,Knee,10776.0,DB,212.0,74.0,12,301.0
CRD,2020.0,Neck,9637.0,LB,254.0,75.0,10,239.0
SEA,2013.0,Ankle,8004.0,RB,224.0,70.0,10,233.0
PIT,2018.0,Knee,9392.0,WR,187.0,70.0,9,191.0
RAI,2017.0,Hip,8655.0,S,224.0,76.0,12,287.0
RAI,2014.0,Bicep,10948.0,LB,266.0,74.0,10,236.0
NWE,2020.0,Not Specified,9298.0,RB,215.0,71.0,8,153.0
CAR,2009.0,Knee,9388.0,LB,232.0,74.0,12,274.0
DEN,2020.0,Covid/Illness,10678.0,DE,290.0,74.0,11,247.0
WAS,2019.0,Foot,9142.0,DT,305.0,74.0,9,194.0
PHI,2020.0,Ankle,9381.0,S,230.0,74.0,10,242.0
BUF,2011.0,ACL,9372.0,GC,310.0,76.0,11,256.0
PHI,2020.0,Quadricep/Thigh,8447.0,WR,186.0,72.0,11,262.0
JAX,2012.0,Groin,11183.0,LB,250.0,74.0,10,237.0
GNB,2020.0,Quadricep/Thigh,8710.0,RB,212.0,71.0,11,254.0
KAN,2019.0,Hamstring,10107.0,RB,225.0,71.0,12,277.0
RAM,2020.0,Covid/Illness,9347.0,S,201.0,71.0,12,291.0
NWE,2015.0,Concussion,9064.0,GC,315.0,76.0,9,190.0
CHI,2013.0,Groin,10998.0,LB,235.0,74.0,11,247.0
MIA,2019.0,Leg,8747.0,RB,231.0,74.0,12,275.0
CRD,2017.0,Tricep,11099.0,GC,331.0,77.0,9,211.0
CIN,2012.0,Quadricep/Thigh,9721.0,DE,288.0,77.0,9,200.0
JAX,2020.0,Quadricep/Thigh,9415.0,PK,230.0,75.0,10,221.0
DEN,2010.0,Not Specified,12509.0,DT,348.0,75.0,7,147.0
SDG,2016.0,Concussion,11257.0,DB,190.0,70.0,12,287.0
PHI,2020.0,Hamstring,8823.0,LB,242.0,73.0,10,220.0
SFO,2016.0,Not Specified,8638.0,DE,285.0,77.0,10,215.0
SEA,2018.0,Quadricep/Thigh,11361.0,TE,250.0,76.0,9,182.0
PHI,2020.0,Bicep,9642.0,LB,230.0,73.0,1,304.0
CRD,2020.0,Covid/Illness,8324.0,DB,190.0,71.0,11,245.0
SEA,2017.0,ACL,9971.0,S,229.0,72.0,9,208.0
CLT,2016.0,Neck,8960.0,S,216.0,74.0,12,285.0
BUF,2015.0,Ankle,9040.0,LB,242.0,75.0,12,294.0
DAL,2018.0,Foot,10657.0,WR,210.0,74.0,11,254.0
MIN,2013.0,Concussion,10815.0,TE,256.0,77.0,12,293.0
RAI,2020.0,Covid/Illness,8813.0,DB,195.0,72.0,10,231.0
RAV,2011.0,Knee,10412.0,DB,180.0,71.0,9,209.0
NYG,2013.0,Knee,9979.0,DT,299.0,76.0,8,181.0
ATL,2020.0,Toe,8532.0,WR,193.0,68.0,12,274.0
ATL,2018.0,Groin,9711.0,RB,206.0,68.0,10,227.0
HTX,2020.0,Shoulder,10190.0,LB,257.0,76.0,10,225.0
WAS,2012.0,Arm,9176.0,GC,254.0,73.0,9,193.0
OTI,2020.0,Covid/Illness,12734.0,PK,214.0,74.0,12,302.0
SDG,2014.0,Hip,9278.0,DE,247.0,74.0,9,201.0
CLT,2013.0,Foot,8775.0,DB,191.0,71.0,11,268.0
ATL,2014.0,ACL,9474.0,GC,302.0,75.0,9,211.0
TAM,2020.0,Covid/Illness,10912.0,LS,245.0,75.0,12,288.0
SFO,2015.0,Leg,10118.0,GC,291.0,75.0,8,181.0
DEN,2020.0,Knee,10735.0,DE,290.0,74.0,12,304.0
PIT,2014.0,Thumb,9534.0,DB,196.0,73.0,12,278.0
NYJ,2020.0,Groin,10785.0,GC,298.0,74.0,12,303.0
CLE,2019.0,Knee,8262.0,T,305.0,77.0,9,183.0
PIT,2015.0,Knee,8658.0,RB,225.0,73.0,11,244.0
BUF,2009.0,Quadricep/Thigh,9419.0,LB,229.0,72.0,11,262.0
CHI,2015.0,Tibia,11923.0,GC,304.0,75.0,10,217.0
BUF,2013.0,Rib/Lung,10854.0,WR,213.0,74.0,8,180.0
GNB,2020.0,Covid/Illness,8800.0,TE,250.0,76.0,7,150.0
MIA,2019.0,Knee,9013.0,T,315.0,79.0,9,194.0
PIT,2020.0,ACL,9762.0,OG,358.0,80.0,9,198.0
CLT,2012.0,ACL,10019.0,DT,303.0,76.0,11,270.0
RAM,2016.0,Ankle,8090.0,S,195.0,71.0,12,293.0
NWE,2019.0,Hip,13031.0,PK,215.0,73.0,10,213.0
RAM,2016.0,Neck,9658.0,RB,218.0,70.0,12,288.0
JAX,2017.0,ACL,8736.0,WR,220.0,74.0,12,298.0
RAV,2009.0,Hamstring,8648.0,DB,187.0,73.0,12,297.0
